MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,98.0,11478.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,486.0,1704.0,GasA,Excellent,Y,SBrkr,1704.0,0.0,0.0,1704.0,1,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,3,772.0,Typical,Typical,Paved,0.0,50.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,306000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,83.0,10159.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Excellent,Typical,PConc,Excellent,Typical,Av,GLQ,3.0,Unf,0.0,284.0,1930.0,GasA,Excellent,Y,SBrkr,1940.0,0.0,0.0,1940.0,1,0,2,1,3,1,Excellent,8,Typ,1,Good,Attchd,Fin,3,606.0,Typical,Typical,Paved,168.0,95.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,New,Partial,395192
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,94.0,12883.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1544.0,1544.0,GasA,Excellent,Y,SBrkr,1544.0,0.0,0.0,1544.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,868.0,Typical,Typical,Paved,0.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,New,Partial,290941
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95.0,12182.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Good,Typical,PConc,Good,Typical,Mn,BLQ,2.0,Unf,0.0,340.0,1541.0,GasA,Excellent,Y,SBrkr,1541.0,0.0,0.0,1541.0,0,0,2,0,3,1,Good,7,Typ,1,Good,Attchd,RFn,2,532.0,Typical,Typical,Paved,0.0,70.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,New,Partial,220000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90.0,11520.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,PosN,Norm,OneFam,One_Story,Excellent,Average,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,1588.0,1698.0,GasA,Excellent,Y,SBrkr,1698.0,0.0,0.0,1698.0,0,0,2,0,3,1,Excellent,7,Typ,1,Good,Attchd,Fin,3,730.0,Typical,Typical,Paved,192.0,74.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,275000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79.0,14122.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,1794.0,1822.0,GasA,Excellent,Y,SBrkr,1822.0,0.0,0.0,1822.0,0,0,2,0,3,1,Excellent,8,Typ,1,Good,Attchd,RFn,3,678.0,Typical,Typical,Paved,0.0,119.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2010,WD ,Normal,259000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,10171.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,1515.0,1517.0,GasA,Excellent,Y,SBrkr,1535.0,0.0,0.0,1535.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,532.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010,WD ,Normal,214000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,12919.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,142.0,2330.0,GasA,Excellent,Y,SBrkr,2364.0,0.0,0.0,2364.0,1,0,2,1,2,1,Excellent,11,Typ,2,Good,Attchd,Fin,3,820.0,Typical,Typical,Paved,0.0,67.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010,New,Partial,611657
One_Story_PUD_1946_and_Newer,Residential_Low_Density,44.0,6371.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,625.0,1358.0,GasA,Excellent,Y,SBrkr,1358.0,0.0,0.0,1358.0,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484.0,Typical,Typical,Paved,192.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,New,Partial,224000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110.0,14300.0,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,1473.0,2846.0,GasA,Excellent,Y,SBrkr,2696.0,0.0,0.0,2696.0,1,0,2,1,3,1,Excellent,10,Typ,2,Good,Attchd,Fin,3,958.0,Typical,Typical,Paved,220.0,150.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,500000
Two_Story_1946_and_Newer,Residential_Low_Density,105.0,13650.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,1093.0,1671.0,GasA,Excellent,Y,SBrkr,1687.0,563.0,0.0,2250.0,1,0,2,1,3,1,Good,7,Typ,1,Excellent,Attchd,Fin,3,756.0,Typical,Typical,Paved,238.0,130.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,320000
One_Story_PUD_1946_and_Newer,Residential_Low_Density,61.0,7658.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,1296.0,1752.0,GasA,Excellent,Y,SBrkr,1752.0,0.0,0.0,1752.0,1,0,2,0,2,1,Excellent,6,Typ,1,Good,Attchd,RFn,2,576.0,Typical,Typical,Paved,196.0,82.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2010,WD ,Normal,319900
One_Story_PUD_1946_and_Newer,Residential_Low_Density,41.0,7132.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,1346.0,1370.0,GasA,Excellent,Y,SBrkr,1370.0,0.0,0.0,1370.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,2,484.0,Typical,Typical,Paved,120.0,49.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,205000
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,36.0,2628.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,Two_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,764.0,764.0,GasA,Excellent,Y,SBrkr,764.0,862.0,0.0,1626.0,0,0,2,1,2,1,Good,6,Typ,0,No_Fireplace,BuiltIn,RFn,2,474.0,Typical,Typical,Paved,0.0,27.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,175500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100.0,18494.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1324.0,1324.0,GasA,Excellent,Y,SBrkr,1324.0,0.0,0.0,1324.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,430.0,Typical,Typical,Paved,36.0,23.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2010,WD ,Normal,199500
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43.0,3203.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1129.0,1145.0,GasA,Excellent,Y,SBrkr,1145.0,0.0,0.0,1145.0,0,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,437.0,Typical,Typical,Paved,100.0,116.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2010,WD ,Normal,160000
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43.0,3182.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,1232.0,1256.0,GasA,Excellent,Y,SBrkr,1269.0,0.0,0.0,1269.0,0,0,2,0,2,1,Good,6,Typ,1,Typical,Attchd,Fin,2,430.0,Typical,Typical,Paved,146.0,20.0,0.0,0.0,144.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,192000
Split_or_Multilevel,Residential_Low_Density,67.0,13300.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,58.0,384.0,GasA,Excellent,Y,SBrkr,744.0,630.0,0.0,1374.0,1,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,Fin,2,400.0,Typical,Typical,Paved,100.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,184500
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,7851.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,235.0,860.0,GasA,Excellent,Y,SBrkr,860.0,1100.0,0.0,1960.0,1,0,2,1,4,1,Good,8,Typ,2,Typical,BuiltIn,Fin,2,440.0,Typical,Typical,Paved,288.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,216500
Two_Story_1946_and_Newer,Residential_Low_Density,63.0,8577.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,847.0,847.0,GasA,Excellent,Y,SBrkr,847.0,886.0,0.0,1733.0,0,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,Fin,2,433.0,Typical,Typical,Paved,144.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,185088
Split_or_Multilevel,Residential_Low_Density,0.0,7750.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,134.0,384.0,GasA,Excellent,Y,SBrkr,774.0,656.0,0.0,1430.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,BuiltIn,Fin,2,400.0,Typical,Typical,Paved,180.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,180000
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,9505.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,884.0,884.0,GasA,Excellent,Y,SBrkr,884.0,1151.0,0.0,2035.0,0,0,2,1,3,1,Good,8,Typ,1,Good,BuiltIn,Fin,2,434.0,Typical,Typical,Paved,144.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,222500
Two_Story_1946_and_Newer,Residential_Low_Density,108.0,14774.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Excellent,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1393.0,1393.0,GasA,Excellent,Y,SBrkr,1422.0,1177.0,0.0,2599.0,0,0,2,1,4,1,Good,10,Typ,1,Typical,BuiltIn,Fin,3,779.0,Typical,Typical,Paved,668.0,30.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,333168
Two_Story_1946_and_Newer,Residential_Low_Density,60.0,17433.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Good,Typical,PConc,Excellent,Typical,No,Unf,7.0,Unf,0.0,1629.0,1629.0,GasA,Excellent,Y,SBrkr,1645.0,830.0,0.0,2475.0,0,0,2,1,4,1,Good,7,Typ,1,Typical,Attchd,Fin,3,962.0,Typical,Typical,Paved,23.0,172.0,0.0,0.0,256.0,0.0,No_Pool,No_Fence,None,0.0,1,2010,WD ,Normal,355000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59.0,10593.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Good,Average,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,801.0,1720.0,GasA,Excellent,Y,SBrkr,1720.0,0.0,0.0,1720.0,1,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,Fin,2,527.0,Typical,Typical,Paved,240.0,56.0,154.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010,WD ,Normal,260400
Two_Story_1946_and_Newer,Residential_Low_Density,98.0,12256.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3.0,Unf,0.0,431.0,1463.0,GasA,Excellent,Y,SBrkr,1500.0,1122.0,0.0,2622.0,1,0,2,1,3,1,Good,9,Typ,2,Typical,Attchd,RFn,2,712.0,Typical,Typical,Paved,186.0,32.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,325000
Two_Story_1946_and_Newer,Residential_Low_Density,92.0,11764.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Good,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,628.0,1152.0,GasA,Excellent,Y,SBrkr,1164.0,1106.0,0.0,2270.0,0,0,2,1,4,1,Good,9,Typ,1,Good,Attchd,Fin,3,671.0,Typical,Typical,Paved,132.0,57.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,290000
Two_Story_1946_and_Newer,Residential_Low_Density,58.0,16770.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1195.0,1195.0,GasA,Good,Y,SBrkr,1195.0,644.0,0.0,1839.0,0,0,2,1,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,Fin,2,486.0,Typical,Typical,Paved,0.0,81.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,221000
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,56.0,14720.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,Average,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1217.0,2033.0,GasA,Excellent,Y,SBrkr,2053.0,1185.0,0.0,3238.0,1,0,2,1,4,1,Good,9,Typ,1,Excellent,Attchd,Fin,3,666.0,Typical,Typical,Paved,283.0,86.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010,WD ,Normal,410000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73.0,8987.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Good,Typical,PConc,Good,Typical,No_Basement,Unf,7.0,Unf,0.0,1595.0,1595.0,GasA,Excellent,Y,SBrkr,1595.0,0.0,0.0,1595.0,0,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,RFn,3,880.0,Typical,Typical,Paved,144.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,221500
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,92.0,9215.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2009,2010,Hip,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1218.0,1218.0,GasA,Excellent,Y,SBrkr,1218.0,0.0,0.0,1218.0,0,0,2,0,2,1,Good,4,Typ,0,No_Fireplace,Attchd,RFn,2,676.0,Typical,Typical,Paved,0.0,136.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,New,Partial,204500
Two_Story_1946_and_Newer,Floating_Village_Residential,72.0,8640.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,732.0,756.0,GasA,Excellent,Y,SBrkr,764.0,783.0,0.0,1547.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,Unf,2,614.0,Typical,Typical,Paved,169.0,45.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,Con,Normal,215200
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,75.0,9000.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,488.0,1566.0,GasA,Excellent,Y,SBrkr,1566.0,0.0,0.0,1566.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,750.0,Typical,Typical,Paved,144.0,168.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,262500
Two_Story_1946_and_Newer,Floating_Village_Residential,100.0,12552.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,769.0,991.0,GasA,Excellent,Y,SBrkr,991.0,956.0,0.0,1947.0,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,RFn,2,678.0,Typical,Typical,Paved,0.0,136.0,0.0,0.0,0.0,0.0,No_Pool,Good_Wood,None,0.0,5,2010,WD ,Normal,254900
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,84.0,10440.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3.0,Unf,0.0,54.0,1468.0,GasA,Excellent,Y,SBrkr,1468.0,0.0,0.0,1468.0,1,0,2,0,2,1,Good,6,Typ,1,Good,Attchd,Fin,2,528.0,Typical,Typical,Paved,0.0,102.0,0.0,0.0,216.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,271500
Two_Story_1946_and_Newer,Residential_Low_Density,76.0,10142.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,300.0,956.0,GasA,Excellent,Y,SBrkr,956.0,1128.0,0.0,2084.0,1,0,2,1,4,1,Good,8,Typ,0,No_Fireplace,BuiltIn,RFn,2,618.0,Typical,Typical,Paved,0.0,45.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2010,WD ,Normal,233000
Two_Story_1946_and_Newer,Residential_Low_Density,70.0,11920.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,Good,Typical,PConc,Good,Typical,Av,Unf,7.0,Unf,0.0,831.0,831.0,GasA,Excellent,Y,SBrkr,831.0,828.0,0.0,1659.0,0,0,2,1,3,1,Good,8,Typ,0,No_Fireplace,Attchd,RFn,2,484.0,Typical,Typical,Paved,144.0,68.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,181000
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,8880.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,253.0,948.0,GasA,Excellent,Y,SBrkr,1222.0,888.0,0.0,2110.0,1,0,2,1,3,1,Good,8,Typ,2,Fair,Attchd,RFn,2,463.0,Typical,Typical,Paved,0.0,130.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,205000
One_Story_PUD_1946_and_Newer,Residential_Low_Density,50.0,8012.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,Typical,Typical,CBlock,Good,Typical,No,BLQ,2.0,BLQ,119.0,261.0,923.0,GasA,Typical,Y,SBrkr,923.0,0.0,0.0,923.0,0,0,2,0,2,1,Typical,5,Typ,1,Typical,Attchd,RFn,1,264.0,Typical,Typical,Paved,80.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,143000
