% This dataset is synthetic.  It was generated by David Coleman
% at RCA Laboratories in Princeton, N.J.  For convenience, we will
% refer to it as the POLLEN DATA.  The first three variables are the
% lengths of geometric features observed sampled pollen grains - in the
% x, y, and z dimensions: a "ridge" along x, a "nub" in the y
% direction, and a "crack" in along the z dimension.  The fourth
% variable is pollen grain weight, and the fifth is density.
% 
% There are 3848 observations, in random order (for people whose
% software packages cannot handle this much data, it is recommended
% that the data be sampled).  The dataset is broken up into eight 
% pieces, POLLEN1.DAT - POLLEN8.DAT, each with 481 observations.  
% We will call the variables:
% 
% 1. RIDGE
% 2. NUB
% 3. CRACK
% 4. WEIGHT
% 5. DENSITY
% 
% 6. OBSERVATION NUMBER (for convenience)
% 
% The data analyst is advised that there is more than one "feature" to
% these data.  Each feature can be observed through various graphical
% techniques, but analytic methods, as well, can help "crack" the
% dataset.
%
% Additional Info:
%
%    I no longer have the description handed out during the JSM, but can
% tell you how I generated the data, in minitab.
% 
% 1. Part A was generated: 5000 (I think) 5-variable, uncorrelated, i.i.d.
% Gaussian observations.
% 
% 2. To get part B, I duplicated part A, then reversed the sign on the
% observations for 3 of the 5 variables.
% 
% 3. Part B was appended to Part A.
% 
% 4. The order of the observations was randomized.
% 
% 5. While waiting for my tardy car-pool companion, I took a piece of
% graph paper, and figured out a dot-matrix representation of the word,
% "EUREKA."  I then added these observations to the "center" of the
% datatset.
% 
% 6. The data were scaled, by variable (something like 1,3,5,7,11).
% 
% 7. The data were rotated, then translated.
% 
% 8. A few points in space within the datacloud were chosen as ellipsoid
% centers, then for each center, all observations within a (scaled and
% rotated) radius were identified, and eliminated - to form ellipsoidal
% voids.
% 
% 9. The variables were given entirely ficticious names.
% 
% FYI, only the folks at Bell Labs, Murray Hill, found everything,
% including the voids.
% 
% Hope this is helpful!
% 
% References:
% 
% Becker, R.A., Denby, L., McGill, R., and Wilks,
% A. (1986). Datacryptanalysis: A Case Study.
% Proceedings of the Section on Statistical Graphics, 92-97.
% 
% Slomka, M. (1986). The Analysis of a Synthetic Data Set.
% Proceedings of the Section on Statistical Graphics, 113-116.
% 
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation pollen

@attribute RIDGE REAL
@attribute NUB REAL
@attribute CRACK REAL
@attribute WEIGHT REAL
@attribute DENSITY REAL
@attribute OBSERVATION_NUMBER INTEGER

@data
-6.3878,-6.9585,8.9436,8.0101,-0.5731,1668
7.0230,3.4259,4.2369,-8.5913,-2.4013,1669
-9.5832,-4.7169,-4.4766,16.2368,3.8914,1670
8.0575,12.3024,4.4138,-17.1200,1.3622,1671
-9.3137,-7.5202,8.1766,19.6094,-0.7700,1672
-3.9293,1.3983,7.7848,3.7965,2.1066,1673
-2.3027,2.2543,-1.0699,8.1247,-0.6640,1674
11.3096,-3.0406,-8.0486,-18.3073,-4.1566,1675
-10.6048,2.8728,23.8204,17.2241,1.3111,1676
13.1343,0.3021,2.1217,-23.1562,-1.6288,1677
-9.5720,4.9373,0.5255,18.7195,2.0667,1678
6.3697,-0.3652,-3.2770,-11.5500,-3.5300,1679
9.8043,2.6130,0.4840,-10.6846,-3.2779,1680
-0.6813,-7.3357,0.5810,2.8978,-3.2210,1681
-0.1594,7.2997,-8.9985,4.7081,-0.1022,1682
3.6666,2.0623,7.2409,1.5640,-3.0928,1683
5.1091,0.5208,-10.5688,-13.2244,0.5303,1684
-2.6780,3.2639,2.9209,2.5769,2.0449,1685
-6.0603,-2.9784,-19.8105,4.4790,4.4904,1686
-15.3413,-5.6716,0.1709,22.7401,3.1511,1687
-7.8891,7.8806,17.5344,9.3518,3.2600,1688
-2.1443,-8.6325,0.6499,2.8802,2.5228,1689
-1.4935,-0.5233,0.1779,-0.3185,1.5133,1690
6.6317,1.7376,5.6374,-6.4614,-4.6529,1691
1.5548,8.5719,2.9153,-2.0923,1.2432,1692
1.5403,-2.1947,6.5355,-4.6836,0.5426,1693
2.9963,-9.2098,-1.2634,-3.5429,-3.5279,1694
-6.6130,-0.1520,6.6148,9.0317,-0.4701,1695
9.0831,8.4045,-5.9752,-10.0014,0.0374,1696
-4.5367,2.3252,7.1038,8.7304,0.7571,1697
-0.1125,3.1027,-14.4177,-2.8102,3.6648,1698
-6.6931,6.1567,10.0574,4.6235,4.5462,1699
10.7077,-4.7766,-0.5578,-15.0673,-4.4252,1700
8.1727,2.6996,12.9595,-11.6165,0.4231,1701
-2.9937,-5.0103,-7.6616,3.9380,-1.1558,1702
3.3809,-6.1704,-14.1759,-5.0187,-2.6269,1703
1.5508,-1.4607,3.6688,-5.8098,-0.5652,1704
-0.1629,-1.7487,-4.2906,4.4634,-1.5787,1705
6.0457,1.6233,-1.8801,-8.1358,0.3618,1706
5.0461,2.6580,2.5525,-14.0409,2.8040,1707
-1.4611,-2.2770,-2.2271,5.5800,-2.8082,1708
-7.3604,6.0558,5.3240,12.3152,2.9037,1709
-1.9584,2.7112,3.5556,2.5558,2.2835,1710
4.3028,4.6593,-7.4955,-12.5194,0.6143,1711
-0.1830,0.2967,-0.2843,0.8232,0.1375,1712
3.6775,2.7745,4.9059,-5.7775,-0.1305,1713
-12.7670,1.9447,11.3124,28.3042,-0.7890,1714
-2.1428,-6.0832,-0.7327,-0.0977,1.5296,1715
-3.8884,-3.6743,-13.1277,1.9440,0.9227,1716
2.2594,1.2749,-9.3484,-14.3256,2.7860,1717
-1.3056,8.0107,2.9675,3.6895,2.8207,1718
0.2396,-7.6881,-13.6167,1.0590,-2.2590,1719
-8.0006,-3.6744,-5.8151,8.1737,-1.2957,1720
-2.7298,1.4146,-1.8205,8.2981,-1.7708,1721
-3.2087,8.3991,-1.2179,-0.2933,3.6475,1722
3.1234,0.8832,-6.9911,-9.1341,-1.0825,1723
5.8729,-4.1233,-7.4979,-8.1784,-1.9182,1724
-7.8549,-6.9725,4.5568,12.6664,-0.3334,1725
9.1412,-1.8900,-11.1434,-13.8374,-2.9511,1726
3.0471,5.3650,-9.3685,-1.1199,-0.7245,1727
3.9976,3.4237,2.2912,-9.0880,-2.1255,1728
7.4824,-1.4098,-2.4771,-1.4521,-7.6120,1729
-9.3702,-10.0211,-2.7436,10.5441,1.0774,1730
-10.1346,-7.4813,-3.9693,22.8984,-2.3324,1731
-2.6581,9.2815,5.5927,-0.9460,5.6853,1732
-12.2003,-3.2129,-6.5960,18.1014,5.2626,1733
0.0997,-2.1236,4.2243,-2.6880,2.3795,1734
-3.2415,0.2746,6.3445,7.7755,0.7376,1735
6.3135,-4.7092,6.6281,-8.8661,-5.2151,1736
8.0289,-2.8578,-2.6907,-16.3645,-1.5875,1737
7.3316,4.0688,-1.2585,-5.7994,-3.5979,1738
8.8271,0.6703,-1.2569,-8.5464,-3.0245,1739
-2.1507,5.1334,-1.4354,0.4656,3.0174,1740
-1.8404,9.1532,6.5186,4.0076,3.2583,1741
-4.3021,-4.0635,-4.1133,9.2551,-0.1917,1742
0.7230,-2.9043,-2.5697,1.8116,-1.3827,1743
5.2258,2.7109,6.5920,-4.3267,-1.5620,1744
2.9752,-8.4488,-7.2567,-1.4386,-2.5377,1745
-2.2999,-5.1600,-1.9615,4.4005,1.9433,1746
-6.7395,2.1102,4.0858,13.4709,0.9475,1747
-0.7090,7.2067,9.2041,3.9550,0.5503,1748
-3.4213,5.6511,-15.1836,-0.4927,6.9429,1749
5.1079,-2.7133,-0.4700,-13.1498,-0.2922,1750
-0.3155,0.3251,-0.2860,0.7595,0.0049,1751
-6.4185,2.3642,2.6331,0.6743,6.6278,1752
2.1352,-6.9188,-3.3749,-5.7556,0.6353,1753
-1.3610,-0.5517,0.1795,-0.2548,1.6458,1754
-9.1654,-3.9233,2.5315,17.4050,-0.1590,1755
2.8557,-2.6721,9.0896,-0.5446,-2.6213,1756
0.8952,-3.2959,-2.6726,2.7983,-2.8814,1757
-8.9144,-0.8810,-11.5231,14.5227,2.1403,1758
8.0477,2.0467,2.4438,-16.0426,-1.2171,1759
-8.4535,-8.8328,-10.4030,7.7087,1.1802,1760
-6.4453,-3.9304,5.4570,7.3700,0.5076,1761
-4.9314,-6.3075,-3.8934,8.4434,-1.9348,1762
-0.6611,9.0156,-4.1303,-10.1323,5.3523,1763
4.5633,7.4086,9.3003,-5.1826,0.3728,1764
-5.0584,-3.4887,-6.0429,8.5098,0.0293,1765
0.6430,-3.1048,6.3187,-8.4843,1.8883,1766
-2.2469,4.6899,-8.6091,1.1116,2.4753,1767
-1.0633,-6.5702,1.5276,6.5910,-4.8656,1768
4.6447,8.0570,5.5095,-0.6921,-1.1022,1769
2.1217,-3.4057,7.7208,0.9957,-3.7714,1770
-8.8340,-4.0171,7.0440,19.3160,-2.1675,1771
0.8669,-1.2344,10.3884,0.8948,-2.4443,1772
-4.8855,2.8458,1.6856,11.4539,0.8541,1773
5.6277,-2.6292,-0.7880,-5.6555,-2.2843,1774
-6.9904,-3.6104,-1.4698,0.7806,4.9275,1775
5.0493,-8.8689,-1.5135,-10.7101,-1.8778,1776
-4.1818,-5.8046,-7.4498,-0.4827,6.4184,1777
9.5661,5.6465,3.8756,-16.3731,3.6757,1778
1.6442,1.7181,-2.4185,1.6451,-2.3732,1779
6.6162,-3.4128,-0.7616,-16.0826,0.9554,1780
-1.7348,0.3171,-10.6111,0.7995,2.6596,1781
-6.0774,-4.3364,6.1952,17.6116,-1.9462,1782
-7.6496,2.0941,9.0944,11.7118,0.5924,1783
-7.1999,-4.0315,7.4167,3.5501,3.4857,1784
5.3572,3.3750,-7.8573,-11.3648,-0.3616,1785
3.8378,-8.2802,8.2823,-3.3256,-5.0334,1786
4.8796,-0.6246,7.7927,-5.3159,-4.2353,1787
3.0847,-7.9467,1.9034,2.0467,-4.4799,1788
7.1180,4.4459,-10.8978,-12.7950,0.1884,1789
2.3382,-2.4644,10.4086,1.4183,-3.2165,1790
-14.5145,3.2563,-12.8397,14.1082,6.2139,1791
-14.8435,2.4239,3.1096,17.4820,4.3339,1792
4.8065,-6.4412,6.0522,-6.3788,-1.0554,1793
-6.5050,2.3461,-6.3113,-2.1583,6.0673,1794
3.9785,4.0350,6.6104,-7.8356,0.1541,1795
2.5076,-4.7992,-0.1711,-0.9316,-2.0415,1796
2.7145,11.8994,-1.9259,-12.8299,4.8598,1797
2.5540,5.4932,6.5001,0.3611,-3.5095,1798
6.2371,4.0279,6.1824,-9.8751,-1.1935,1799
2.6363,-3.7495,-2.1199,0.9310,-3.9612,1800
-13.7510,5.6960,12.7804,15.6683,9.3919,1801
5.7934,0.6216,-4.9558,-16.9657,3.6757,1802
4.4958,-2.4689,-1.7731,-8.4034,-1.7138,1803
-0.4908,-7.0215,-10.1106,-6.9191,3.2944,1804
9.9240,-2.1819,-15.6170,-17.3492,0.2946,1805
5.5587,8.2594,-5.4641,-9.6000,2.9789,1806
6.9086,5.6641,-10.6089,-10.4650,-2.1129,1807
3.5063,9.5786,3.5408,-3.8149,1.2899,1808
-6.8421,-6.4702,-6.3325,13.4528,-0.1275,1809
9.9855,7.4032,-11.5284,-16.1870,-1.0886,1810
7.8353,0.0003,-8.1467,-7.5377,-2.9398,1811
-3.9669,11.3104,6.9861,2.5498,3.4411,1812
12.4709,6.2958,-7.9139,-20.7213,-3.0846,1813
0.0604,5.0671,4.7802,4.3990,-2.2862,1814
-1.5262,-0.4845,-5.5491,0.1137,1.5854,1815
-6.2232,-9.7498,10.8067,9.5789,-1.4933,1816
5.9004,6.4166,-0.3713,-4.2776,-1.3711,1817
3.1414,-5.8802,2.1228,-3.7789,-2.1030,1818
-4.4049,-11.8985,-5.7640,7.8385,-1.5206,1819
-4.2102,0.2973,-31.4130,2.4499,5.4843,1820
-5.0812,-2.6790,1.9060,9.3904,-1.2293,1821
1.9762,-7.5183,6.9997,-7.2534,-0.6602,1822
-2.0617,2.6533,-1.3236,8.7472,-0.3978,1823
-3.0095,4.3311,9.2514,10.2394,-0.5127,1824
8.3252,3.7257,-9.9070,-15.4439,-0.7697,1825
2.7874,-5.5946,-10.4811,-8.8147,-0.1665,1826
-1.1385,3.8871,-3.7168,2.5553,1.0475,1827
-12.3587,-0.1083,-0.3938,16.5132,6.4762,1828
-3.1944,0.2664,-5.2279,5.1191,-1.0283,1829
3.5725,-8.7740,6.8858,3.4969,-5.9290,1830
2.7613,7.0278,6.9746,-6.3738,1.0028,1831
-15.4773,3.9327,6.3662,15.5615,7.7074,1832
9.7847,0.1726,0.7539,-10.1422,-3.3237,1833
-0.1799,2.0036,9.9100,-0.1886,1.5534,1834
6.1841,7.1401,15.1838,-3.0393,-1.8949,1835
-3.7010,-0.6198,9.1597,6.7912,-0.2754,1836
7.6363,4.8212,-2.5262,-14.1221,0.0984,1837
-2.7227,-5.5873,15.9192,6.1765,-2.5356,1838
15.1155,3.9520,-9.1267,-20.7649,-4.8684,1839
-1.6814,4.3015,-4.5654,7.8030,-0.1713,1840
-1.5426,-0.5587,0.1972,-0.3634,1.5761,1841
-6.3546,-4.1217,19.7912,12.9317,-2.9112,1842
-2.7188,-1.3213,7.3135,-3.1993,2.2893,1843
-21.7471,-6.2973,2.6526,27.3607,5.3748,1844
-12.6176,4.0893,6.2184,5.9933,9.4362,1845
4.2764,12.0785,-2.8343,-11.6226,3.4956,1846
-2.6218,-0.7768,-0.0690,0.8759,2.0870,1847
-9.1993,-5.1471,14.9231,11.9788,0.6766,1848
0.6024,0.8623,-0.5936,1.5419,-0.8681,1849
-3.9979,1.8687,7.4085,1.2134,2.0071,1850
2.5956,3.0954,17.6194,3.4313,-2.7348,1851
-1.4107,0.5785,1.5876,-0.0765,2.2941,1852
-3.4362,-5.2900,-16.5502,7.0770,0.5894,1853
13.9906,2.3051,-2.6498,-17.2131,-7.4358,1854
0.9031,-6.2580,6.6656,0.3531,-3.8034,1855
4.1862,-7.6583,2.4185,-9.6909,-1.2157,1856
-0.5213,-3.8095,10.6917,-0.2220,-0.8479,1857
-3.4502,-5.1413,9.6912,10.2672,0.2583,1858
-0.8826,1.4592,-15.5809,-0.2227,-0.0267,1859
7.0673,-1.2845,-6.4043,-6.9414,-3.3939,1860
-4.2001,-9.8482,0.2411,6.1950,0.4727,1861
-10.5840,-3.2320,12.9859,23.6964,-1.3640,1862
1.4318,-3.9483,8.0296,-1.4449,-3.9590,1863
-18.0052,-5.4361,-1.8915,21.4188,5.5096,1864
3.3319,2.5143,-12.7767,-4.9878,-1.2313,1865
-2.5946,-0.3829,-1.4967,6.6120,-2.0071,1866
-6.7514,4.0092,2.5255,12.5225,1.6582,1867
5.2855,1.2095,-1.2200,-6.8971,-2.8260,1868
3.2071,-4.0186,-4.0152,-6.7973,-0.7888,1869
-7.6264,1.6693,10.3359,7.9536,0.7668,1870
2.3615,-5.6592,-0.6908,-1.0063,-2.4908,1871
9.1784,-2.4786,-1.8596,-13.1006,-5.3592,1872
-3.2536,-0.8243,3.4582,0.3073,2.4885,1873
-8.7331,-9.3093,7.1972,12.7335,0.7648,1874
0.6494,2.6180,15.1335,6.6049,-1.9696,1875
-9.4926,6.9468,4.5757,12.6663,6.4875,1876
-2.8225,-3.0185,-9.6602,-4.5872,3.6490,1877
6.1676,-1.5212,-2.3244,-16.6144,-0.2865,1878
-12.6822,-6.7951,1.5955,13.8763,4.3085,1879
0.1059,-12.8410,-0.2983,4.3469,-5.8712,1880
-7.7751,3.6776,3.0200,14.5659,3.0563,1881
-6.0124,0.0129,9.5311,6.9469,4.2259,1882
-2.9362,-0.9161,-0.3870,6.9783,1.6656,1883
0.8352,0.6875,1.5282,5.4416,-3.6584,1884
1.8394,-5.5597,-10.3515,-0.9504,-2.1322,1885
3.8480,4.7182,10.5646,4.3033,-3.2328,1886
-1.3269,5.3313,5.8164,-1.7748,2.6975,1887
1.3629,2.6305,-5.7245,3.4592,-1.0984,1888
4.4536,1.3714,0.2631,-5.8983,-0.8219,1889
-2.4333,-8.1434,0.8177,9.0757,-1.0938,1890
2.9531,-1.0860,2.7267,-6.9232,-1.8623,1891
-6.9182,-6.2176,-10.4059,7.5826,0.8779,1892
-3.9234,-1.5045,-0.5267,11.5760,-0.7002,1893
16.3110,7.6570,-6.8051,-20.8843,-5.3524,1894
-0.2758,8.5268,10.6639,-0.6702,1.0498,1895
-5.0763,-7.0325,5.0791,6.4172,-0.5472,1896
-1.3057,-11.0895,10.2442,4.5554,-2.1704,1897
-2.0208,-4.3604,-1.9562,2.5921,0.0093,1898
-6.6740,-9.6032,0.0515,6.3691,3.5315,1899
-7.2466,-3.1613,-0.3750,18.3365,0.1144,1900
2.5573,7.3695,3.9334,-7.9664,2.5596,1901
0.6073,4.4581,2.9247,-7.2140,4.3004,1902
0.9119,7.4168,8.1095,-5.1732,3.7286,1903
0.2544,7.9725,-8.3807,3.1992,0.9065,1904
-0.9865,-0.3314,-19.9998,-7.3593,2.5318,1905
1.9299,6.8854,-1.4046,-4.4117,2.3552,1906
2.6109,2.0574,-0.1219,4.0244,-4.0973,1907
-5.2918,-6.1088,4.5878,10.8986,-3.5349,1908
-10.6579,7.4441,14.8556,15.3237,4.7571,1909
-5.2469,-5.0085,3.3709,4.8293,2.5250,1910
3.3497,9.9261,12.1060,-5.3275,0.5889,1911
-4.7204,1.3494,16.2817,6.1497,1.9812,1912
-1.2459,-6.4892,-5.6479,0.1814,2.5323,1913
-12.1218,-5.2529,4.4300,21.9131,-0.1443,1914
-3.0327,-2.7739,-4.1792,-0.0634,1.8164,1915
-2.2215,6.0970,-0.5513,3.5220,1.2669,1916
-0.5633,-9.8259,0.7598,0.1415,-2.6185,1917
3.6051,4.4461,0.9443,-7.4886,0.6144,1918
12.6267,11.7343,8.1593,-20.2263,-1.5484,1919
-8.5979,-13.5322,-1.5423,17.5427,-2.0142,1920
-4.4894,3.4033,-2.4772,0.3044,7.1924,1921
1.9652,-3.1382,4.0864,-6.0701,0.0276,1922
17.4929,-5.5177,-5.0649,-7.0165,-11.8772,1923
4.4188,8.8661,-5.5992,-5.3468,-0.2319,1924
-5.2277,2.6242,12.8177,7.6768,0.6451,1925
7.3770,-8.8247,4.9207,-7.8778,-3.7093,1926
10.2296,4.6643,-9.9185,-20.8386,0.3835,1927
-2.8150,4.5986,2.0584,-0.5717,2.6076,1928
-9.8439,-0.0617,-4.9620,2.1677,6.1107,1929
3.1814,-1.5292,-16.3115,-10.1915,0.3485,1930
3.6697,1.0225,3.3901,2.7424,-3.5167,1931
-2.5016,-1.5205,6.8438,8.4606,-1.4049,1932
-4.7204,7.2568,5.4960,7.7499,2.0962,1933
4.2047,3.1252,16.9828,-6.8422,-0.3776,1934
-2.5708,1.7164,-10.8006,-0.0768,2.3526,1935
1.6149,5.4381,-2.1772,-0.0159,0.3594,1936
-4.1886,-3.3552,5.8873,12.2750,-2.5873,1937
-4.0755,0.3058,7.0793,4.7801,2.6001,1938
-10.7692,5.1132,6.3080,18.7450,3.9960,1939
8.9769,-3.9857,-13.0652,-18.2395,-0.8167,1940
8.6345,0.0874,-3.6776,-12.0691,-1.0316,1941
7.6603,6.3194,-0.7624,-13.4722,-0.9243,1942
-14.4379,6.7095,8.4438,16.9220,4.9698,1943
5.3812,-0.6501,3.4748,-10.0867,-1.2737,1944
-10.1711,5.6571,-4.8600,14.1979,5.4283,1945
6.9697,5.2710,-3.0597,-13.4248,1.5220,1946
-11.9244,-2.4420,10.5018,19.4683,1.3434,1947
-0.4805,6.5574,-1.4930,1.3652,2.5160,1948
-5.7290,-4.6402,8.9868,16.2620,-2.5920,1949
-1.0051,0.0142,-0.0951,0.2148,0.4346,1950
-4.6910,2.5249,3.1906,10.1873,1.1524,1951
0.8924,-4.0797,-0.9551,-1.5613,-0.9289,1952
11.3136,12.4425,7.9384,-21.0979,0.9374,1953
0.2422,-8.9480,8.8532,7.1843,-3.9873,1954
0.1567,8.2205,6.5266,1.7291,-1.9806,1955
6.4007,0.6084,-0.7847,-3.1299,-3.5933,1956
8.6864,-9.9893,-10.8458,-19.0200,0.5669,1957
-2.1366,-2.7989,-3.4520,4.0348,-2.4852,1958
4.7658,-1.8023,10.7686,-1.4515,-5.6890,1959
6.0561,0.5155,15.6692,-6.3722,-1.9492,1960
5.8384,-0.3661,-7.3694,-11.4394,0.5251,1961
0.6400,6.2651,20.9542,5.6109,0.1776,1962
-9.7066,0.4998,12.0611,12.1682,2.0471,1963
-6.1289,-3.1162,3.0913,10.4672,-1.3066,1964
3.9861,-6.2888,5.7491,-9.1492,-1.4916,1965
3.4017,-6.6667,-1.4345,-6.0565,0.6654,1966
0.6027,-2.7759,13.8957,4.8297,-2.3304,1967
8.3386,3.2802,-3.4340,-12.0139,-3.9347,1968
-8.2574,-5.8233,3.0634,14.0038,1.1093,1969
7.2511,4.3729,3.9565,-11.4463,-3.0469,1970
4.7087,-0.0018,1.4577,-7.9384,0.8593,1971
-1.5048,-2.3272,-1.4265,0.3741,2.4698,1972
-1.8905,3.9518,-5.3695,3.0353,1.8689,1973
0.1195,-1.8056,-5.9500,3.1747,-3.1743,1974
10.4404,-1.9885,6.7335,-14.1258,-4.5511,1975
-0.1191,0.4665,-0.3633,0.9392,-0.2465,1976
-16.9782,-2.2544,-1.3031,21.6010,6.4565,1977
-0.7538,-4.0462,-1.9296,9.5918,-2.5195,1978
-11.1208,-3.4818,9.7858,15.0362,2.0279,1979
-12.5293,-3.6988,5.8270,12.7219,6.3708,1980
-9.2081,9.0702,-3.0283,10.1256,7.1448,1981
-1.0260,6.1487,-2.9886,8.4681,-2.1918,1982
2.8327,-5.1491,-3.5562,-0.4265,0.3398,1983
1.0441,-6.8229,-12.4242,-6.4778,-0.2587,1984
-1.6801,1.4623,0.7505,4.5630,2.8605,1985
-3.1784,-0.4310,-1.7816,2.0197,0.7838,1986
3.3217,-1.7167,-9.2243,-11.3628,-1.1135,1987
-2.1792,-0.9528,12.3761,-1.7462,0.2957,1988
-10.3616,-3.6690,2.8821,16.3967,3.1659,1989
-1.8120,4.4994,2.7915,0.2855,4.3636,1990
12.1429,-0.2296,4.3198,-16.9767,-4.5292,1991
4.2097,-1.9193,1.2159,-6.8881,-1.1224,1992
6.6144,3.9057,10.6743,-3.8068,-2.9258,1993
3.9532,9.3373,1.2727,-4.9009,-0.0457,1994
7.8778,-0.3760,1.1182,-19.7050,2.7611,1995
1.3140,-11.7119,-8.1661,2.9822,-6.8170,1996
7.8454,-1.5373,-10.1144,-9.7132,-3.5012,1997
-2.4404,-3.0804,-14.2459,-3.8891,1.4466,1998
15.9927,-0.5919,-14.2815,-27.5206,-4.8021,1999
7.6414,-6.0592,-0.9616,-14.9229,-3.7956,2000
3.3892,-4.0845,2.3764,-2.7808,-1.2696,2001
-0.2830,7.6530,10.6993,-1.8740,3.6836,2002
10.5537,1.0961,1.2288,-15.5199,-4.8925,2003
2.2466,-3.6238,3.5040,-7.8104,-0.1687,2004
-9.1317,-2.5685,9.1289,17.0967,-0.5416,2005
-2.0136,3.7131,-7.9276,-0.7183,4.4616,2006
2.6724,-7.0395,-5.1527,-4.1490,-0.9552,2007
4.9666,1.2881,-8.4873,-11.7408,0.6414,2008
11.4531,-1.1022,-5.6240,-15.9041,-4.5962,2009
-4.8352,7.0073,-15.0143,4.9014,6.6045,2010
6.8118,-5.5797,-2.2498,-7.4905,-3.3078,2011
6.0894,7.1893,-0.2076,-3.4513,-0.7065,2012
-0.3029,-4.8380,2.9790,-2.8974,2.2020,2013
-2.7418,-7.3617,3.1450,6.3453,-1.5565,2014
-1.9099,5.3655,2.8523,-3.6469,4.3749,2015
-2.5811,-1.0935,-13.8438,8.4747,-0.6608,2016
3.6597,-2.3589,-7.2277,-7.1467,-2.0317,2017
4.8477,-0.2710,-1.4918,-6.7818,-1.7023,2018
8.4476,7.3515,-13.4074,-21.0049,-0.1173,2019
-1.3294,5.1656,20.1004,6.1056,-1.9925,2020
-9.2299,-9.8787,2.4609,18.2151,-0.6026,2021
5.2029,-2.0651,-2.6215,-5.6513,-3.3541,2022
11.2938,4.8192,5.1777,-12.6717,-4.7821,2023
1.6322,6.1674,6.9283,-2.6073,-0.4204,2024
2.8049,0.8181,-7.0043,-0.2750,-3.7160,2025
-4.3309,1.7915,7.3073,2.0641,2.4584,2026
5.0198,-1.0149,-5.5762,-10.5067,0.1872,2027
4.3459,-3.5024,-1.7619,-2.9600,-3.5706,2028
3.7631,-2.3455,-1.8592,0.8708,-7.1065,2029
1.6768,1.4325,3.8242,1.7356,-4.2147,2030
-0.8711,-3.9328,-10.3980,-1.8328,0.4506,2031
1.7226,1.5207,-16.8534,-6.4370,1.0643,2032
-3.1163,9.9621,-4.7988,-0.1508,3.3598,2033
1.8430,2.9392,-9.3986,-10.0826,3.6895,2034
6.5680,-3.8812,-17.1453,-12.7369,-1.0552,2035
7.4279,2.1740,-8.3650,-8.8528,-3.6769,2036
-12.5143,-6.3119,12.9437,20.7110,-2.4637,2037
1.2920,-3.5258,-20.4600,-4.9292,-0.3648,2038
4.7239,5.5588,-1.9248,-8.5780,1.4500,2039
8.8463,-3.6692,1.8270,-17.1833,-1.4282,2040
-0.8174,8.1099,-1.1368,-1.8248,2.5138,2041
-2.4476,0.0772,-15.3631,-4.4325,2.7100,2042
-1.9549,-9.6373,9.4755,3.8832,-1.7434,2043
9.7521,8.0588,-8.7865,-17.5216,1.5627,2044
6.8841,1.7159,-1.0428,-8.3708,-2.6177,2045
-8.2098,3.6955,10.9340,14.7764,1.8670,2046
0.9293,2.3663,21.6232,2.0258,-1.9405,2047
2.7615,-1.8610,-5.5209,-6.7150,-2.4912,2048
-9.4684,-1.2459,1.0878,13.6025,-0.3762,2049
3.9644,-5.8190,5.6674,-2.8563,-3.8965,2050
-7.4484,-2.4747,11.1660,12.0058,1.8392,2051
-5.3396,5.2236,3.9945,8.5493,1.2900,2052
6.1883,-0.3639,-0.3729,-9.0459,-1.6240,2053
-5.1931,-1.4585,6.2713,11.6998,-2.0719,2054
-2.8939,-2.2298,-3.4674,10.0330,0.4962,2055
1.2595,3.8971,-1.8152,-12.9255,2.9066,2056
-0.1336,-8.3061,2.1478,-3.8969,1.3118,2057
-1.0688,12.1326,5.8042,3.8124,2.1724,2058
6.2876,-6.0921,1.7861,-8.0770,-2.6376,2059
-14.5485,-3.0761,11.4294,20.5553,4.4323,2060
-4.3475,-1.1872,-10.9323,0.2141,1.8305,2061
-4.8956,-6.2964,-6.2194,10.0521,-2.0309,2062
-5.2672,-0.1861,-6.5879,13.4027,-2.9572,2063
-3.6393,-4.8573,-2.9545,-1.2295,1.4071,2064
-2.7470,-5.3436,8.7961,-0.8063,2.2172,2065
-4.8793,-3.4400,-16.8359,-0.3137,6.4595,2066
-3.4391,-10.5063,-3.7135,2.4596,2.2433,2067
-8.4714,5.0275,6.9624,11.7452,3.2910,2068
6.5966,1.1906,-13.2594,-16.4761,-0.0137,2069
-2.9213,-6.1132,25.1647,12.1657,-4.5312,2070
-8.7846,-3.7969,6.6481,12.1635,1.1114,2071
-1.9305,-1.6019,0.8520,7.8817,-4.0702,2072
6.8916,3.0832,3.6782,-6.2681,-2.8349,2073
0.4717,1.0021,-3.5332,2.0500,-0.9182,2074
12.3465,-1.2732,-3.7817,-19.2434,-4.1349,2075
13.0719,-4.4860,10.5243,-11.7617,-9.3949,2076
-1.2052,-0.8976,14.2954,3.5746,0.4378,2077
-5.3192,5.1277,-13.2691,-3.0410,9.6810,2078
6.4048,-0.9636,1.7315,-6.6025,-1.4748,2079
0.7293,5.5403,10.7852,-1.0529,-0.9418,2080
-5.8468,1.7194,16.1037,10.3161,-0.1872,2081
0.2516,13.4131,-7.2091,1.0856,4.1917,2082
-8.9832,-0.7541,12.0754,15.5547,3.4146,2083
-0.7864,-0.8520,-10.5836,0.1323,0.5165,2084
-15.2375,-5.5269,0.0045,25.0749,-0.2259,2085
-0.5070,3.0309,-16.1842,-6.0575,4.6736,2086
