% Data Sets for 'Regression Models for Time Series Analysis' by
% B. Kedem and K. Fokianos, Wiley 2002. Submitted by Kostas
% Fokianos (fokianos@ucy.ac.cy) [8/Nov/02] (176k)
%
% Note: - attribute names were generated manually
%       - information about data taken from here:
%         http://lib.stat.cmu.edu/datasets/
%
% File: ../data/rmftsa/mtwashnh6597.txt2
%
% Rainfall Data:
% MaxT= Maximum temperature
% Hdeg= Heating degress
% Pcpn=Precipitation
% Date        MaxT   MinT  AveT   HDeg  Pcpn  Snow  On Gnd  Mx Wnd   
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation rmftsa-mtwashnh6597

@attribute Date Date M/d/yyyy
@attribute MaxT INTEGER
@attribute MinT INTEGER
@attribute AveT INTEGER
@attribute HDeg INTEGER
@attribute Pcpn REAL
@attribute Snow REAL
@attribute On_Gnd INTEGER
@attribute Mx {E,ENE,N,NE,NNW,NW,S,SE,SSE,SW,W}
@attribute Wnd INTEGER

@data
3/19/1966,36,20,28,37,0.18,1.0,9,?,?
3/20/1966,25,15,20,45,0.06,0.5,10,?,?
3/21/1966,19,13,16,49,0.09,0.2,10,?,?
3/22/1966,34,15,25,40,0.00,0.0,10,?,?
3/23/1966,41,26,34,31,0.00,0.0,10,?,?
3/24/1966,37,30,34,31,0.00,0.0,8,?,?
3/25/1966,35,2,19,46,0.95,3.2,6,?,?
3/26/1966,16,0,8,57,0.20,1.2,8,?,?
3/27/1966,16,-10,3,62,0.11,1.0,9,?,?
3/28/1966,-5,-16,-10,75,0.00,0.0,8,?,?
3/29/1966,5,-16,-5,70,0.00,0.0,8,?,?
3/30/1966,17,4,11,54,0.30,3.0,7,?,?
3/31/1966,16,7,12,53,0.00,0.0,8,?,?
4/01/1966,20,7,14,51,0.13,0.3,8,?,?
4/02/1966,26,13,20,45,0.45,3.0,9,?,?
4/03/1966,15,10,13,52,0.44,2.1,8,?,?
4/04/1966,19,8,14,51,0.08,0.5,8,?,?
4/05/1966,19,8,14,51,0.15,0.9,8,?,?
4/06/1966,21,11,16,49,0.03,0.0,8,?,?
4/07/1966,22,12,17,48,0.12,0.5,8,?,?
4/08/1966,20,15,18,47,0.80,7.8,10,?,?
4/09/1966,21,13,17,48,0.31,2.4,15,?,?
4/10/1966,20,12,16,49,0.09,0.3,14,?,?
4/11/1966,18,13,16,49,0.44,2.6,14,?,?
4/12/1966,24,14,19,46,0.06,0.4,10,?,?
4/13/1966,26,15,21,44,0.00,0.0,9,?,?
4/14/1966,23,15,19,46,0.00,0.0,9,?,?
4/15/1966,26,16,21,44,0.00,0.0,9,?,?
4/16/1966,29,17,23,42,0.01,0.2,9,?,?
4/17/1966,27,15,21,44,0.00,0.0,9,?,?
4/18/1966,25,13,19,46,0.00,0.0,9,?,?
4/19/1966,31,16,24,41,0.00,0.0,9,?,?
4/20/1966,37,22,30,35,0.00,0.0,9,?,?
4/21/1966,40,29,35,30,0.10,0.0,8,?,?
4/22/1966,36,20,28,37,0.00,0.0,7,?,?
4/23/1966,34,22,28,37,0.06,0.5,7,?,?
4/24/1966,36,18,27,38,0.17,1.0,7,?,?
4/25/1966,34,13,24,41,0.00,0.0,7,?,?
4/26/1966,14,-1,7,58,0.01,0.0,7,?,?
4/27/1966,23,-2,11,54,0.00,0.0,7,?,?
4/28/1966,27,12,20,45,0.02,0.0,6,?,?
4/29/1966,36,22,29,36,0.03,0.0,5,?,?
4/30/1966,36,23,30,35,0.11,0.0,4,?,?
5/01/1966,35,13,24,41,0.20,0.0,4,?,?
5/02/1966,20,5,13,52,0.00,0.0,3,?,?
5/03/1966,30,12,21,44,0.22,1.8,3,?,?
5/04/1966,19,13,16,49,0.95,4.6,4,?,?
5/05/1966,35,13,24,41,0.00,0.0,5,?,?
5/06/1966,33,10,22,43,0.19,0.6,4,?,?
5/07/1966,14,-2,6,59,0.00,0.0,4,?,?
5/08/1966,24,10,17,48,0.13,1.5,4,?,?
5/09/1966,25,15,20,45,0.65,7.7,6,?,?
5/10/1966,17,6,12,53,0.09,1.0,12,?,?
5/11/1966,19,8,14,51,0.00,0.0,8,?,?
5/12/1966,30,14,22,43,0.20,1.0,6,?,?
5/13/1966,34,19,27,38,0.35,0.0,6,?,?
5/14/1966,39,21,30,35,0.00,0.0,6,?,?
5/15/1966,46,33,40,25,0.00,0.0,5,?,?
5/16/1966,40,27,34,31,0.31,2.6,4,?,?
5/17/1966,37,26,32,33,0.40,2.8,6,?,?
5/18/1966,37,33,35,30,0.09,0.0,6,?,?
5/19/1966,42,34,38,27,0.53,0.0,3,?,?
5/20/1966,44,35,40,25,0.12,0.0,1,?,?
5/21/1966,41,32,37,28,0.00,0.0,1,?,?
5/22/1966,43,33,38,27,0.00,0.0,1,?,?
5/23/1966,52,34,43,22,0.00,0.0,1,?,?
5/24/1966,56,42,49,16,0.00,0.0,0,?,?
5/25/1966,54,36,45,20,0.00,0.0,0,?,?
5/26/1966,54,39,47,18,0.00,0.0,0,?,?
5/27/1966,58,36,47,18,0.00,0.0,0,?,?
5/28/1966,51,44,48,17,0.12,0.0,0,?,?
5/29/1966,47,25,36,29,0.00,0.0,0,?,?
5/30/1966,38,23,31,34,0.00,0.0,0,?,?
5/31/1966,37,23,30,35,0.00,0.0,0,?,?
6/01/1966,34,27,31,34,0.02,0.2,0,?,?
6/02/1966,40,27,34,31,0.00,0.4,0,?,?
6/03/1966,53,30,42,23,0.00,0.0,0,?,?
6/04/1966,49,39,44,21,0.19,0.0,0,?,?
6/05/1966,51,43,47,18,0.18,0.0,0,?,?
6/06/1966,57,45,51,14,0.82,0.0,0,?,?
6/07/1966,55,47,51,14,0.02,0.0,0,?,?
6/08/1966,48,33,41,24,0.45,0.0,0,?,?
6/09/1966,50,30,40,25,0.24,0.0,0,?,?
6/10/1966,42,26,34,31,0.85,0.0,0,?,?
6/11/1966,42,25,34,31,0.00,0.0,0,?,?
6/12/1966,52,34,43,22,0.00,0.0,0,?,?
6/13/1966,54,46,50,15,0.21,0.0,0,?,?
6/14/1966,61,46,54,11,1.07,0.0,0,?,?
6/15/1966,51,37,44,21,0.21,0.0,0,?,?
6/16/1966,42,38,40,25,0.59,0.0,0,?,?
6/17/1966,50,38,44,21,0.00,0.0,0,?,?
6/18/1966,49,36,43,22,0.00,0.0,0,?,?
6/19/1966,52,40,46,19,0.00,0.0,0,?,?
6/20/1966,56,42,49,16,0.00,0.0,0,?,?
6/21/1966,47,35,41,24,0.15,0.0,0,?,?
6/22/1966,56,38,47,18,0.00,0.0,0,?,?
6/23/1966,56,43,50,15,0.00,0.0,0,?,?
6/24/1966,55,50,53,12,0.63,0.0,0,?,?
6/25/1966,55,47,51,14,0.86,0.0,0,?,?
6/26/1966,58,50,54,11,0.01,0.0,0,?,?
6/27/1966,58,48,53,12,0.00,0.0,0,?,?
6/28/1966,60,48,54,11,0.00,0.0,0,?,?
6/29/1966,63,43,53,12,0.38,0.0,0,?,?
6/30/1966,48,41,45,20,0.00,0.0,0,?,?
7/01/1966,58,40,49,16,0.00,0.0,0,?,?
7/02/1966,58,49,54,11,0.00,0.0,0,?,?
7/03/1966,65,54,60,5,0.00,0.0,0,?,?
7/04/1966,55,42,49,16,0.24,0.0,0,?,?
7/05/1966,60,41,51,14,0.00,0.0,0,?,?
7/06/1966,52,44,48,17,0.94,0.0,0,?,?
7/07/1966,57,44,51,14,0.69,0.0,0,?,?
7/08/1966,49,39,44,21,0.03,0.0,0,?,?
7/09/1966,56,38,47,18,0.00,0.0,0,?,?
7/10/1966,57,41,49,16,0.32,0.0,0,?,?
7/11/1966,51,46,49,16,0.21,0.0,0,?,?
7/12/1966,55,47,51,14,0.75,0.0,0,?,?
7/13/1966,58,46,52,13,0.01,0.0,0,?,?
7/14/1966,48,39,44,21,0.11,0.0,0,?,?
7/15/1966,45,35,40,25,0.00,0.0,0,?,?
7/16/1966,53,35,44,21,0.00,0.0,0,?,?
7/17/1966,58,43,51,14,0.00,0.0,0,?,?
7/18/1966,57,48,53,12,0.09,0.0,0,?,?
7/19/1966,53,44,49,16,0.36,0.0,0,?,?
7/20/1966,46,33,40,25,0.22,0.0,0,?,?
7/21/1966,45,32,39,26,0.05,0.0,0,?,?
7/22/1966,51,37,44,21,0.00,0.0,0,?,?
7/23/1966,60,45,53,12,0.00,0.0,0,?,?
7/24/1966,61,48,55,10,0.00,0.0,0,?,?
7/25/1966,63,50,57,8,0.00,0.0,0,?,?
7/26/1966,54,38,46,19,0.62,0.0,0,?,?
7/27/1966,51,31,41,24,0.00,0.0,0,?,?
7/28/1966,53,45,49,16,0.22,0.0,0,?,?
7/29/1966,53,39,46,19,0.69,0.0,0,?,?
7/30/1966,51,38,45,20,0.08,0.0,0,?,?
7/31/1966,58,41,50,15,0.00,0.0,0,?,?
8/01/1966,56,44,50,15,0.00,0.0,0,?,?
8/02/1966,55,45,50,15,1.24,0.0,0,?,?
8/03/1966,46,34,40,25,0.52,0.0,0,?,?
8/04/1966,53,36,45,20,0.00,0.0,0,?,?
8/05/1966,58,43,51,14,0.00,0.0,0,?,?
8/06/1966,55,43,49,16,0.00,0.0,0,?,?
8/07/1966,62,49,56,9,0.30,0.0,0,?,?
8/08/1966,63,50,57,8,0.33,0.0,0,?,?
8/09/1966,61,49,55,10,0.00,0.0,0,?,?
8/10/1966,55,47,51,14,0.02,0.0,0,?,?
8/11/1966,58,47,53,12,0.60,0.0,0,?,?
8/12/1966,53,38,46,19,1.65,0.0,0,?,?
8/13/1966,41,35,38,27,0.41,0.0,0,?,?
8/14/1966,50,35,43,22,0.00,0.0,0,?,?
8/15/1966,54,41,48,17,0.00,0.0,0,?,?
8/16/1966,55,48,52,13,0.37,0.0,0,?,?
8/17/1966,52,47,50,15,1.21,0.0,0,?,?
8/18/1966,53,46,50,15,0.00,0.0,0,?,?
8/19/1966,53,39,46,19,0.00,0.0,0,?,?
8/20/1966,52,37,45,20,0.00,0.0,0,?,?
8/21/1966,53,40,47,18,0.00,0.0,0,?,?
8/22/1966,54,45,50,15,1.31,0.0,0,?,?
8/23/1966,57,45,51,14,0.81,0.0,0,?,?
8/24/1966,45,39,42,23,0.11,0.0,0,?,?
8/25/1966,44,37,41,24,0.79,0.0,0,?,?
8/26/1966,43,37,40,25,0.19,0.0,0,?,?
8/27/1966,49,38,44,21,0.28,0.0,0,?,?
8/28/1966,44,33,39,26,0.00,0.0,0,?,?
8/29/1966,54,40,47,18,0.00,0.0,0,?,?
8/30/1966,55,47,51,14,0.70,0.0,0,?,?
8/31/1966,53,44,49,16,0.00,0.0,0,?,?
9/01/1966,59,44,52,13,0.00,0.0,0,W,43
9/02/1966,52,42,47,18,0.00,0.0,0,W,79
9/03/1966,44,33,39,26,0.00,0.0,0,S,57
9/04/1966,47,31,39,26,1.10,0.0,0,W,56
9/05/1966,49,38,44,21,0.20,0.0,0,SW,56
9/06/1966,45,36,41,24,0.02,0.0,0,W,47
9/07/1966,41,35,38,27,0.04,0.0,0,N,33
9/08/1966,51,35,43,22,0.00,0.0,0,W,68
9/09/1966,54,45,50,15,0.00,0.0,0,W,74
9/10/1966,54,42,48,17,0.07,0.0,0,W,33
9/11/1966,44,30,37,28,0.09,0.0,0,SW,54
9/12/1966,45,30,38,27,0.00,0.0,0,W,72
9/13/1966,50,36,43,22,0.00,0.0,0,W,65
9/14/1966,45,37,41,24,0.06,0.0,0,W,55
9/15/1966,46,24,35,30,0.55,0.0,0,W,51
9/16/1966,35,18,27,38,0.00,0.0,0,SE,79
9/17/1966,41,32,37,28,0.00,0.0,0,SE,70
9/18/1966,45,36,41,24,0.00,0.0,0,W,104
9/19/1966,46,33,40,25,0.14,0.0,0,W,81
9/20/1966,41,30,36,29,0.00,0.0,0,W,91
9/21/1966,42,33,38,27,0.45,0.0,0,W,78
9/22/1966,48,35,42,23,1.39,0.0,0,W,50
9/23/1966,40,24,32,33,0.87,1.1,0,W,51
9/24/1966,26,19,23,42,0.08,0.7,1,SE,46
9/25/1966,25,20,23,42,0.34,1.6,3,W,77
9/26/1966,24,20,22,43,0.00,0.0,2,?,?
9/27/1966,31,17,24,41,0.00,0.0,2,?,?
9/28/1966,32,30,31,34,0.00,0.0,1,?,?
9/29/1966,35,26,31,34,0.08,0.2,1,?,?
9/30/1966,35,26,31,34,0.09,0.3,1,?,?
10/01/1966,31,22,27,38,0.25,1.9,1,?,?
10/02/1966,25,21,23,42,0.10,1.0,3,?,?
10/03/1966,36,22,29,36,0.03,0.2,3,?,?
10/04/1966,40,27,34,31,0.48,0.0,3,?,?
10/05/1966,37,20,29,36,0.42,1.5,0,?,?
10/06/1966,25,16,21,44,0.16,0.6,1,?,?
10/07/1966,35,23,29,36,0.00,0.0,1,?,?
10/08/1966,45,33,39,26,0.00,0.0,0,?,?
10/09/1966,49,38,44,21,0.00,0.0,0,?,?
10/10/1966,46,25,36,29,0.66,0.0,0,?,?
10/11/1966,33,23,28,37,0.11,1.8,0,?,?
10/12/1966,25,18,22,43,0.49,3.2,1,?,?
10/13/1966,37,18,28,37,0.00,0.0,1,?,?
10/14/1966,42,30,36,29,0.00,0.0,1,?,?
10/15/1966,47,37,42,23,0.00,0.0,0,?,?
10/16/1966,45,26,36,29,0.28,0.0,0,?,?
10/17/1966,30,14,22,43,0.00,0.0,0,?,?
10/18/1966,37,14,26,39,0.00,0.0,0,?,?
10/19/1966,45,24,35,30,0.78,0.0,0,?,?
10/20/1966,46,12,29,36,1.48,1.5,0,?,?
10/21/1966,28,11,20,45,0.00,0.0,0,?,?
10/22/1966,40,25,33,32,0.00,0.0,0,?,?
10/23/1966,36,30,33,32,0.00,0.0,0,?,?
10/24/1966,36,27,32,33,0.00,0.0,0,?,?
10/25/1966,31,20,26,39,0.00,0.0,0,?,?
10/26/1966,29,21,25,40,0.00,0.0,0,?,?
10/27/1966,37,27,32,33,0.00,0.0,0,?,?
10/28/1966,43,31,37,28,0.00,0.0,0,?,?
10/29/1966,38,4,21,44,0.16,0.8,0,?,?
10/30/1966,6,-2,2,63,0.07,0.8,0,?,?
10/31/1966,26,3,15,50,0.00,0.0,0,?,?
11/01/1966,40,25,33,32,0.00,0.0,0,?,?
11/02/1966,45,39,42,23,0.95,0.0,0,?,?
11/03/1966,48,23,36,29,1.79,0.0,0,?,?
11/04/1966,27,9,18,47,0.00,0.0,0,?,?
11/05/1966,17,9,13,52,0.26,1.4,0,?,?
11/06/1966,21,15,18,47,0.07,0.8,2,?,?
11/07/1966,25,14,20,45,0.00,0.1,2,?,?
11/08/1966,38,21,30,35,0.12,0.0,1,?,?
11/09/1966,41,35,38,27,0.04,0.0,0,?,?
11/10/1966,46,40,43,22,0.58,0.0,0,?,?
11/11/1966,47,31,39,26,0.30,0.0,0,?,?
11/12/1966,33,18,26,39,0.01,0.1,0,?,?
11/13/1966,25,6,16,49,0.07,0.3,0,?,?
11/14/1966,28,13,21,44,0.00,0.0,0,?,?
11/15/1966,14,-2,6,59,0.21,1.7,0,?,?
11/16/1966,21,5,13,52,0.20,1.8,0,?,?
11/17/1966,31,20,26,39,0.09,0.6,0,?,?
11/18/1966,35,24,30,35,0.06,0.0,1,?,?
11/19/1966,25,0,13,52,0.00,0.0,0,?,?
11/20/1966,19,6,13,52,0.00,0.0,0,?,?
11/21/1966,30,14,22,43,0.00,0.0,0,?,?
11/22/1966,35,26,31,34,0.00,0.0,0,?,?
11/23/1966,41,32,37,28,0.00,0.0,0,?,?
11/24/1966,39,34,37,28,0.00,0.0,0,?,?
11/25/1966,40,32,36,29,0.15,0.0,0,?,?
11/26/1966,41,30,36,29,0.01,0.0,0,?,?
11/27/1966,40,31,36,29,0.04,0.0,0,?,?
11/28/1966,41,33,37,28,0.03,0.0,0,?,?
11/29/1966,37,24,31,34,0.11,0.7,0,?,?
11/30/1966,29,13,21,44,0.70,10.8,7,?,?
12/01/1966,16,12,14,51,0.14,1.6,3,?,?
12/02/1966,13,-8,3,62,0.21,2.5,4,?,?
12/03/1966,-5,-14,-9,74,0.07,1.0,5,?,?
12/04/1966,25,-11,7,58,0.00,0.0,5,?,?
12/05/1966,25,14,20,45,0.10,0.9,4,?,?
12/06/1966,34,10,22,43,0.04,0.4,3,?,?
12/07/1966,38,25,32,33,0.26,0.0,3,?,?
12/08/1966,42,35,39,26,0.66,0.0,0,?,?
12/09/1966,44,41,43,22,0.00,0.0,0,?,?
12/10/1966,44,39,42,23,0.19,0.0,0,?,?
12/11/1966,43,9,26,39,0.65,0.0,0,?,?
12/12/1966,19,7,13,52,0.00,0.0,0,?,?
12/13/1966,27,15,21,44,0.00,0.0,0,?,?
12/14/1966,29,14,22,43,0.25,3.2,2,?,?
12/15/1966,19,3,11,54,0.00,0.0,2,?,?
12/16/1966,21,13,17,48,0.06,0.4,0,?,?
12/17/1966,22,14,18,47,0.00,0.0,0,?,?
12/18/1966,23,2,13,52,0.02,0.2,0,?,?
12/19/1966,17,-1,8,57,0.00,0.0,0,?,?
12/20/1966,17,10,14,51,0.00,0.0,0,?,?
12/21/1966,21,13,17,48,0.00,0.0,0,?,?
12/22/1966,20,-1,10,55,0.04,1.0,0,?,?
12/23/1966,0,-9,-4,69,0.04,0.7,0,?,?
12/24/1966,15,-4,6,59,0.80,4.5,0,?,?
12/25/1966,10,-8,1,64,0.93,6.0,1,?,?
12/26/1966,10,-9,1,64,0.03,0.4,0,?,?
12/27/1966,15,-1,7,58,0.00,0.0,0,?,?
12/28/1966,12,-8,2,63,0.00,0.0,0,?,?
12/29/1966,21,3,12,53,1.69,10.0,1,?,?
12/30/1966,5,-12,-3,68,0.29,2.5,4,?,?
12/31/1966,5,-9,-1,66,0.19,1.7,1,?,?
1/01/1967,17,4,11,54,0.22,1.4,2,?,?
1/02/1967,17,8,13,52,0.23,1.3,3,?,?
1/03/1967,12,8,10,55,0.05,0.7,2,?,?
1/04/1967,18,11,15,50,0.12,1.7,3,?,?
1/05/1967,14,2,8,57,0.37,2.5,4,?,?
1/06/1967,5,-10,-2,67,0.16,0.8,2,?,?
1/07/1967,30,4,17,48,0.37,1.3,0,?,?
1/08/1967,29,11,20,45,0.00,0.0,2,?,?
1/09/1967,12,4,8,57,0.08,0.5,2,?,?
1/10/1967,9,2,6,59,0.00,0.0,2,?,?
1/11/1967,4,-5,0,65,0.26,4.9,1,?,?
1/12/1967,9,-7,1,64,0.14,2.0,2,?,?
1/13/1967,12,8,10,55,0.10,0.6,2,?,?
1/14/1967,25,10,18,47,0.13,2.2,2,?,?
1/15/1967,25,0,13,52,0.14,1.1,2,?,?
1/16/1967,7,-9,0,65,0.00,0.0,2,?,?
1/17/1967,11,-3,4,61,0.24,1.3,2,?,?
1/18/1967,2,-29,-13,78,0.00,0.0,2,?,?
1/19/1967,-4,-18,-10,75,0.00,0.0,2,?,?
1/20/1967,6,-7,0,65,0.00,0.0,2,?,?
1/21/1967,23,6,15,50,0.07,0.2,2,?,?
1/22/1967,24,14,19,46,0.10,0.4,2,?,?
1/23/1967,35,20,28,37,0.02,0.0,2,?,?
1/24/1967,31,19,25,40,0.00,0.0,1,?,?
1/25/1967,36,26,31,34,0.00,0.0,1,?,?
1/26/1967,33,14,24,41,0.00,0.0,1,?,?
1/27/1967,24,6,15,50,0.50,1.3,1,?,?
1/28/1967,27,3,15,50,0.49,2.7,2,?,?
1/29/1967,4,-18,-6,71,0.43,1.9,4,?,?
1/30/1967,-5,-18,-11,76,0.70,2.1,3,?,?
1/31/1967,15,-14,1,64,0.00,0.0,0,?,?
2/01/1967,17,5,11,54,0.14,1.4,0,?,?
2/02/1967,18,6,12,53,0.66,5.6,0,?,?
2/03/1967,8,-7,1,64,0.62,3.7,3,?,?
2/04/1967,14,-2,6,59,0.27,3.6,3,?,?
2/05/1967,15,-9,3,62,0.12,0.8,4,?,?
2/06/1967,-1,-17,-8,73,0.00,0.0,2,?,?
2/07/1967,6,-5,1,64,0.34,2.7,2,?,?
2/08/1967,0,-9,-4,69,0.00,0.0,2,?,?
2/09/1967,6,-10,-1,66,0.02,0.2,2,?,?
2/10/1967,14,2,8,57,0.01,0.2,2,?,?
2/11/1967,15,-23,-3,68,0.20,1.2,3,?,?
2/12/1967,-20,-41,-30,95,0.00,0.0,2,?,?
2/13/1967,-3,-33,-17,82,0.00,0.0,2,?,?
2/14/1967,21,-5,8,57,0.25,1.0,2,?,?
2/15/1967,24,20,22,43,0.02,0.3,2,?,?
2/16/1967,31,-25,3,62,0.49,1.8,2,?,?
2/17/1967,-6,-24,-14,79,0.00,0.0,1,?,?
2/18/1967,-4,-12,-7,72,0.00,0.0,1,?,?
2/19/1967,-6,-13,-9,74,0.00,0.0,1,?,?
2/20/1967,17,-9,4,61,0.38,2.7,1,?,?
2/21/1967,17,-12,3,62,0.12,1.6,1,?,?
2/22/1967,13,-14,0,65,0.00,0.0,1,?,?
2/23/1967,13,-2,6,59,2.34,17.1,1,?,?
2/24/1967,-1,-18,-9,74,0.43,1.9,2,?,?
2/25/1967,-8,-26,-16,81,0.00,0.0,2,?,?
2/26/1967,3,-17,-6,71,0.02,0.2,2,?,?
2/27/1967,12,-7,3,62,0.18,1.3,1,?,?
2/28/1967,13,-6,4,61,0.67,4.8,2,?,?
3/01/1967,-5,-19,-11,76,0.00,0.0,3,?,?
3/02/1967,11,-17,-2,67,0.27,2.3,2,?,?
3/03/1967,19,10,15,50,0.34,2.5,3,?,?
3/04/1967,13,-8,3,62,0.19,0.9,4,?,?
3/05/1967,13,-5,4,61,0.31,2.1,3,?,?
3/06/1967,19,5,12,53,0.21,1.1,6,?,?
3/07/1967,22,-1,11,54,0.78,4.3,4,?,?
3/08/1967,4,-7,-1,66,0.00,0.0,2,?,?
3/09/1967,12,-3,5,60,0.00,0.0,2,?,?
3/10/1967,27,9,18,47,0.00,0.0,2,?,?
3/11/1967,32,10,21,44,0.00,0.0,2,?,?
3/12/1967,11,-2,5,60,0.00,0.0,2,?,?
3/13/1967,28,4,16,49,0.00,0.0,2,?,?
3/14/1967,32,14,23,42,0.05,0.1,2,?,?
3/15/1967,29,4,17,48,0.29,4.6,2,?,?
3/16/1967,4,-19,-7,72,0.19,3.0,4,?,?
3/17/1967,-14,-25,-19,84,0.01,0.1,3,?,?
3/18/1967,-20,-26,-22,87,0.00,0.0,3,?,?
3/19/1967,4,-22,-8,73,0.00,0.0,3,?,?
3/20/1967,12,-7,3,62,0.00,0.1,2,?,?
3/21/1967,16,0,8,57,0.00,0.0,2,?,?
3/22/1967,9,-1,4,61,0.00,0.0,2,?,?
3/23/1967,17,4,11,54,0.02,0.9,2,?,?
3/24/1967,14,5,10,55,0.04,0.6,3,?,?
3/25/1967,17,6,12,53,0.02,0.2,2,?,?
3/26/1967,35,16,26,39,0.00,0.0,2,?,?
3/27/1967,38,30,34,31,0.08,0.0,1,?,?
3/28/1967,38,29,34,31,0.02,0.0,0,?,?
3/29/1967,29,15,22,43,0.00,0.0,0,?,?
3/30/1967,25,7,16,49,0.00,0.0,0,?,?
3/31/1967,42,23,33,32,0.00,0.0,0,?,?
4/01/1967,43,36,40,25,0.02,0.0,0,?,?
4/02/1967,43,27,35,30,0.01,0.0,0,?,?
4/03/1967,41,-1,20,45,0.24,0.0,0,?,?
4/04/1967,16,-8,4,61,0.00,0.0,0,?,?
4/05/1967,26,15,21,44,0.00,0.0,0,?,?
4/06/1967,31,22,27,38,0.25,3.7,0,?,?
4/07/1967,25,12,19,46,0.16,2.4,3,?,?
4/08/1967,21,12,17,48,0.00,0.0,5,?,?
4/09/1967,34,17,26,39,0.04,0.3,5,?,?
4/10/1967,34,-1,17,48,0.75,0.6,3,?,?
4/11/1967,1,-9,-3,68,0.00,0.0,3,?,?
4/12/1967,19,-11,4,61,0.00,0.0,3,?,?
4/13/1967,31,15,23,42,0.00,0.0,2,?,?
4/14/1967,36,18,27,38,0.00,0.0,1,?,?
4/15/1967,34,21,28,37,0.47,0.3,1,?,?
4/16/1967,28,20,24,41,0.61,3.6,3,?,?
4/17/1967,42,21,32,33,0.06,0.9,4,?,?
4/18/1967,28,15,22,43,0.96,6.0,4,?,?
4/19/1967,25,14,20,45,1.16,5.5,7,?,?
4/20/1967,21,9,15,50,0.08,0.4,6,?,?
4/21/1967,32,5,19,46,0.06,0.2,6,?,?
4/22/1967,36,23,30,35,0.40,0.0,6,?,?
4/23/1967,23,16,20,45,0.61,2.4,4,?,?
4/24/1967,28,11,20,45,0.35,3.8,4,?,?
4/25/1967,13,6,10,55,0.00,0.0,5,?,?
4/26/1967,24,10,17,48,0.00,0.0,5,?,?
4/27/1967,26,17,22,43,0.00,0.0,5,?,?
4/28/1967,25,14,20,45,0.00,0.0,5,?,?
4/29/1967,25,11,18,47,0.00,0.0,5,?,?
4/30/1967,38,19,29,36,0.00,0.0,5,?,?
5/01/1967,49,33,41,24,0.00,0.0,3,?,?
5/02/1967,42,32,37,28,0.19,0.0,3,?,?
5/03/1967,36,17,27,38,0.38,0.0,2,?,?
5/04/1967,27,12,20,45,0.24,1.6,1,?,?
5/05/1967,28,17,23,42,0.14,1.0,2,?,?
5/06/1967,24,13,19,46,0.00,0.0,2,?,?
5/07/1967,23,14,19,46,0.22,1.6,1,?,?
5/08/1967,25,12,19,46,0.75,2.8,2,?,?
5/09/1967,32,21,27,38,0.01,0.2,2,?,?
5/10/1967,25,19,22,43,0.35,1.8,3,?,?
5/11/1967,29,16,23,42,0.37,2.5,4,?,?
5/12/1967,27,14,21,44,2.06,8.0,6,?,?
5/13/1967,23,12,18,47,0.02,0.1,7,?,?
5/14/1967,31,15,23,42,0.00,0.0,5,?,?
5/15/1967,32,26,29,36,0.60,2.2,4,?,?
5/16/1967,27,16,22,43,0.21,0.6,5,?,?
5/17/1967,30,19,25,40,0.27,1.2,5,?,?
5/18/1967,31,19,25,40,0.24,1.6,6,?,?
5/19/1967,41,31,36,29,1.24,0.1,6,?,?
5/20/1967,37,20,29,36,0.03,0.0,2,?,?
5/21/1967,27,15,21,44,0.04,0.1,2,?,?
5/22/1967,31,17,24,41,0.14,1.4,2,?,?
5/23/1967,36,22,29,36,0.01,0.1,3,?,?
5/24/1967,35,25,30,35,0.00,0.0,2,?,?
5/25/1967,25,16,21,44,2.25,12.1,2,?,?
5/26/1967,23,20,22,43,2.88,12.8,4,?,?
5/27/1967,36,20,28,37,0.00,0.0,3,?,?
5/28/1967,32,27,30,35,0.00,0.0,2,?,?
5/29/1967,35,25,30,35,0.00,0.0,2,?,?
5/30/1967,30,19,25,40,0.00,0.0,2,?,?
5/31/1967,31,20,26,39,0.04,0.4,1,?,?
6/01/1967,45,30,38,27,0.00,0.0,1,?,?
6/02/1967,53,40,47,18,0.00,0.0,0,?,?
6/03/1967,58,45,52,13,0.00,0.0,0,?,?
6/04/1967,59,46,53,12,0.00,0.0,0,?,?
6/05/1967,58,47,53,12,0.02,0.0,0,?,?
6/06/1967,59,47,53,12,0.00,0.0,0,?,?
6/07/1967,58,45,52,13,0.32,0.0,0,?,?
6/08/1967,50,44,47,18,0.54,0.0,0,?,?
6/09/1967,54,47,51,14,0.21,0.0,0,?,?
6/10/1967,53,46,50,15,0.02,0.0,0,?,?
6/11/1967,55,45,50,15,0.62,0.0,0,?,?
6/12/1967,54,47,51,14,0.00,0.0,0,?,?
6/13/1967,50,41,46,19,0.00,0.0,0,?,?
6/14/1967,50,40,45,20,0.14,0.0,0,?,?
6/15/1967,55,48,52,13,1.35,0.0,0,?,?
6/16/1967,58,50,54,11,0.25,0.0,0,?,?
6/17/1967,59,47,53,12,0.68,0.0,0,?,?
6/18/1967,50,42,46,19,0.00,0.0,0,?,?
6/19/1967,52,36,44,21,0.00,0.0,0,?,?
6/20/1967,45,34,40,25,0.98,0.0,0,?,?
6/21/1967,51,42,47,18,0.60,0.0,0,?,?
6/22/1967,55,47,51,14,0.04,0.0,0,?,?
