% Dow-Jones Industrial Average (DJIA) closing values from 1900 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in  The American Statistician.
% ---
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation djdc0093

@attribute date DATE yyMMdd
@attribute closing_value REAL

@data
060305,92.90
060306,94.00
060307,94.09
060308,94.69
060309,96.43
060310,96.33
060312,96.40
060313,96.96
060314,96.44
060315,95.79
060316,95.33
060317,95.10
060319,93.05
060320,94.35
060321,94.38
060322,94.96
060323,95.06
060324,94.77
060326,96.25
060327,95.82
060328,96.64
060329,96.43
060330,96.60
060331,96.95
060402,97.84
060403,98.19
060404,97.48
060405,97.00
060406,97.09
060407,96.56
060409,95.93
060410,95.05
060411,96.44
060412,96.02
060413,96.51
060414,97.02
060416,97.01
060417,96.84
060418,95.67
060419,94.23
060420,95.29
060421,95.25
060423,93.46
060424,93.60
060425,93.02
060426,92.44
060427,89.92
060428,88.70
060430,90.53
060501,88.03
060502,87.16
060503,86.45
060504,89.08
060505,89.75
060507,90.78
060508,92.08
060509,92.86
060510,93.21
060511,93.41
060512,93.13
060514,92.80
060515,93.06
060516,93.77
060517,93.05
060518,92.75
060519,92.68
060521,92.20
060522,92.15
060523,92.16
060524,92.76
060525,93.42
060526,93.15
060528,93.29
060529,93.69
060530,-9.00
060531,93.75
060601,94.01
060602,94.38
060604,95.19
060605,95.04
060606,95.21
060607,95.12
060608,94.50
060609,93.99
060611,94.38
060612,94.10
060613,93.63
060614,92.91
060615,92.25
060616,91.02
060618,90.66
060619,91.43
060620,92.00
060621,90.55
060622,90.95
060623,89.85
060625,89.02
060626,89.38
060627,87.71
060628,88.70
060629,87.29
060630,87.01
060702,86.12
060703,86.64
060704,-9.00
060705,86.58
060706,87.79
060707,87.97
060709,87.87
060710,87.26
060711,86.37
060712,85.70
060713,85.18
060714,85.40
060716,86.45
060717,86.91
060718,86.54
060719,87.21
060720,88.12
060721,88.51
060723,88.59
060724,88.12
060725,89.59
060726,90.03
060727,91.41
060728,91.80
060730,91.72
060731,92.41
060801,93.72
060802,93.37
060803,92.44
060804,91.67
060806,92.85
060807,92.97
060808,92.10
060809,91.70
060810,91.92
060811,92.03
060813,92.53
060814,92.70
060815,92.94
060816,92.59
060817,93.38
060818,95.34
060820,95.96
060821,95.60
060822,95.09
060823,95.36
060824,96.07
060825,96.08
060827,95.19
060828,94.01
060829,94.89
060830,94.31
060831,94.01
060901,94.42
060903,-9.00
060904,93.31
060905,93.77
060906,94.63
060907,94.22
060908,94.50
060910,94.55
060911,93.53
060912,95.38
060913,95.27
060914,95.89
060915,95.53
060917,95.63
060918,95.84
060919,95.47
060920,96.07
060921,96.00
060922,95.50
060924,95.92
060925,94.68
060926,94.82
060927,94.77
060928,94.98
060929,94.84
061001,95.77
061002,95.42
061003,95.22
061004,94.66
061005,95.48
061006,95.88
061008,96.53
061009,96.75
061010,96.51
061011,96.65
061012,96.58
061013,96.04
061015,95.78
061016,96.14
061017,95.78
061018,95.65
061019,94.77
061020,92.76
061022,94.58
061023,94.47
061024,93.85
061025,93.12
061026,93.16
061027,93.47
061029,93.85
061030,93.68
061031,92.91
061101,93.80
061102,94.28
061103,94.17
061105,94.60
061106,-9.00
061107,93.93
061108,93.58
061109,93.37
061110,93.32
061112,92.38
061113,93.06
061114,94.01
061115,94.25
061116,94.76
061117,95.20
061119,94.92
061120,95.04
061121,95.32
061122,95.25
061123,95.33
061124,94.57
061126,94.77
061127,95.05
061128,95.27
061129,-9.00
061130,95.12
061201,95.16
061203,95.35
061204,95.23
061205,95.27
061206,94.82
061207,95.30
061208,95.19
061210,95.58
061211,95.89
061212,95.36
061213,94.10
061214,94.82
061215,95.46
061217,94.50
061218,93.54
061219,93.11
061220,93.81
061221,94.59
061222,93.45
061224,92.94
061225,-9.00
061226,93.13
061227,94.34
061228,94.28
061229,93.63
061231,94.35
070101,-9.00
070102,94.25
070103,94.35
070104,95.98
070105,96.17
070107,96.37
070108,95.65
070109,96.07
070110,95.89
070111,95.53
070112,95.78
070114,95.58
070115,95.36
070116,94.41
070117,94.34
070118,92.62
070119,92.58
070121,93.28
070122,93.66
070123,93.90
070124,94.03
070125,93.00
070126,92.72
070128,91.89
070129,91.76
070130,90.77
070131,91.70
070201,90.59
070202,90.48
070204,90.50
070205,91.60
070206,91.45
070207,92.35
070208,92.46
070209,92.13
070211,92.94
070212,-9.00
070213,93.39
070214,92.73
070215,93.07
070216,93.19
070218,92.81
070219,92.28
070220,92.11
070221,91.87
070222,-9.00
070223,-9.00
070225,90.33
070226,90.61
070227,89.75
070228,90.54
070301,90.12
070302,89.62
070304,88.00
070305,86.44
070306,87.28
070307,86.52
070308,85.21
070309,84.89
070311,85.70
070312,86.53
070313,83.12
070314,76.23
070315,81.33
070316,83.69
070318,82.13
070319,81.55
070320,80.94
070321,81.97
070322,80.40
070323,78.76
070325,75.39
070326,77.78
070327,77.39
070328,78.21
070329,80.15
070330,-9.00
070401,82.30
070402,81.84
070403,81.94
070404,83.13
070405,83.96
070406,84.22
070408,84.36
070409,84.70
070410,84.78
070411,84.19
070412,83.85
070413,82.23
070415,81.40
070416,82.84
070417,82.89
070418,83.07
070419,83.11
070420,83.10
070422,84.80
070423,84.63
070424,83.94
070425,83.88
070426,83.51
070427,83.95
070429,84.37
070430,84.30
070501,83.87
070502,84.57
070503,85.02
070504,84.50
070506,84.31
070507,83.54
070508,83.48
070509,83.28
070510,83.06
070511,82.85
070513,83.56
070514,83.42
070515,83.84
070516,83.42
070517,83.10
070518,82.71
070520,80.79
070521,78.77
070522,79.33
070523,79.04
070524,79.45
070525,79.00
070527,77.30
070528,77.32
070529,78.27
070530,-9.00
070531,78.10
070601,77.93
070603,77.40
070604,79.11
070605,78.62
070606,78.83
070607,79.35
070608,79.92
070610,79.95
070611,79.15
070612,79.07
070613,79.62
070614,78.01
070615,77.66
070617,77.90
070618,78.11
070619,78.09
070620,77.86
070621,77.43
070622,77.44
070624,77.93
070625,79.53
070626,79.44
070627,80.22
070628,80.00
070629,80.36
070701,81.27
070702,80.90
070703,81.38
070704,-9.00
070705,81.85
070706,82.52
070708,82.52
070709,81.57
070710,80.64
070711,80.61
070712,80.71
070713,81.46
070715,81.20
070716,81.51
070717,80.40
070718,80.77
070719,81.16
070720,81.33
070722,81.11
070723,80.98
070724,81.32
070725,81.11
070726,81.25
070727,81.21
070729,80.10
070730,79.86
070731,78.87
070801,78.36
070802,78.87
070803,78.48
070805,77.41
070806,76.55
070807,74.91
070808,75.29
070809,74.72
070810,73.31
070812,71.18
070813,72.37
070814,69.63
070815,70.32
070816,69.29
070817,69.36
070819,69.50
070820,70.01
070821,69.25
070822,70.37
070823,69.27
070824,69.25
070826,70.43
070827,70.27
070828,70.97
070829,71.18
070830,72.28
070831,-9.00
070902,-9.00
070903,73.51
070904,72.74
070905,73.59
070906,73.89
070907,73.56
070909,73.44
070910,71.68
070911,70.96
070912,69.86
070913,69.69
070914,68.30
070916,68.14
070917,69.17
070918,69.05
070919,69.80
070920,70.10
070921,70.45
070923,69.53
070924,69.82
070925,69.43
070926,69.01
070927,67.72
070928,67.16
070930,67.72
071001,67.95
071002,67.92
071003,67.94
071004,67.76
071005,67.31
071007,67.56
071008,67.05
071009,65.51
071010,65.50
071011,63.51
071012,62.34
071014,62.14
071015,62.09
071016,60.46
071017,60.53
071018,59.13
071019,58.65
071021,60.81
071022,59.11
071023,58.21
071024,58.18
071025,58.30
071026,58.31
071028,58.13
071029,57.23
071030,58.42
071031,57.70
071101,57.56
071102,57.39
071104,58.48
071105,-9.00
071106,57.75
071107,56.39
071108,56.68
071109,56.48
071111,56.88
071112,55.87
071113,55.37
071114,54.36
071115,53.00
071116,53.89
071118,55.05
071119,53.45
071120,53.18
071121,53.27
071122,53.08
071123,55.02
071125,53.63
071126,55.05
071127,55.55
071128,-9.00
071129,57.51
071130,58.41
071202,60.14
071203,59.47
071204,60.11
071205,61.16
071206,61.77
071207,61.01
071209,59.72
071210,58.51
071211,58.22
071212,58.17
071213,57.29
071214,57.33
071216,57.03
071217,56.85
071218,57.71
071219,58.08
071220,58.98
071221,59.46
071223,58.21
071224,58.00
071225,-9.00
071226,57.60
071227,58.65
071228,58.83
071230,59.47
071231,58.75
080101,-9.00
080102,59.61
080103,60.62
080104,60.87
080106,61.75
080107,61.42
080108,61.75
080109,63.50
080110,63.01
080111,64.27
080113,64.98
080114,65.84
080115,65.44
080116,64.19
080117,64.53
080118,64.45
080120,63.19
080121,63.21
080122,62.10
080123,61.44
080124,61.31
080125,61.76
080127,62.06
080128,62.53
080129,62.08
080130,62.32
080131,62.70
080201,61.83
080203,61.82
080204,62.14
080205,61.02
080206,61.15
080207,60.77
080208,59.90
080210,58.80
080211,59.11
080212,-9.00
080213,58.62
080214,59.73
080215,59.17
080217,58.88
080218,58.84
080219,59.08
080220,59.68
080221,60.20
080222,-9.00
080224,60.00
080225,59.92
080226,59.98
080227,60.16
080228,61.07
080229,60.54
080302,61.09
080303,60.97
080304,61.19
080305,61.29
080306,61.68
080307,63.23
080309,63.66
080310,63.50
080311,63.87
080312,64.13
080313,63.15
080314,66.11
080316,65.23
080317,65.78
080318,65.07
080319,65.77
080320,66.41
080321,67.26
080323,68.32
080324,69.08
080325,69.92
080326,69.43
080327,69.78
080328,68.69
080330,68.64
080331,67.51
080401,67.84
080402,67.82
080403,67.22
080404,67.15
080406,67.04
080407,67.48
080408,67.81
080409,68.64
080410,68.76
080411,68.47
080413,68.17
080414,68.52
080415,68.01
080416,68.44
080417,-9.00
080418,-9.00
080420,67.94
080421,68.32
080422,68.38
080423,69.10
080424,70.01
080425,69.93
080427,69.80
080428,70.23
080429,70.29
080430,69.55
080501,69.92
080502,70.05
080504,69.78
080505,70.62
080506,71.09
080507,70.91
080508,71.26
080509,71.78
080511,72.47
080512,72.30
080513,73.09
080514,73.95
080515,74.38
080516,74.56
080518,75.12
080519,73.78
080520,73.83
080521,74.21
080522,73.73
080523,72.43
080525,73.04
080526,72.40
080527,72.64
080528,72.15
080529,72.76
080530,-9.00
080601,74.38
080602,74.03
080603,73.89
080604,72.66
080605,73.16
080606,73.67
080608,73.38
080609,72.91
080610,73.40
080611,73.42
080612,72.82
080613,72.90
080615,72.93
080616,73.48
080617,73.12
080618,73.55
080619,72.65
080620,72.71
080622,71.71
080623,71.70
080624,71.90
080625,72.33
080626,72.34
080627,72.22
080629,72.91
080630,72.59
080701,72.76
080702,72.87
080703,73.12
080704,-9.00
080706,74.50
080707,74.84
080708,75.83
080709,76.37
080710,75.63
080711,75.34
080713,76.06
080714,76.87
080715,76.72
080716,76.81
080717,77.08
080718,78.28
080720,78.75
080721,78.62
080722,79.13
080723,79.56
080724,78.55
080725,79.64
080727,79.10
080728,79.36
080729,79.46
080730,79.61
080731,80.34
080801,80.57
080803,81.07
080804,82.13
080805,82.07
080806,83.80
080807,84.46
080808,84.89
080810,85.40
080811,84.43
080812,84.69
080813,83.71
080814,82.08
080815,81.61
080817,82.61
080818,83.00
080819,82.51
080820,82.57
080821,82.15
080822,82.29
080824,81.91
080825,82.03
080826,82.65
080827,83.84
080828,84.10
080829,84.56
080831,84.66
080901,84.55
080902,83.76
080903,82.57
080904,83.55
080905,-9.00
080907,-9.00
080908,83.67
080909,83.61
080910,82.95
080911,82.00
080912,82.43
080914,82.48
080915,81.42
080916,80.21
080917,79.00
080918,79.85
080919,78.66
080921,77.68
080922,77.07
080923,78.87
080924,79.59
080925,80.19
080926,79.25
080928,79.58
080929,79.23
080930,79.93
081001,79.50
081002,80.53
081003,81.20
081005,80.56
081006,80.93
081007,81.33
081008,80.68
081009,80.64
081010,80.75
081012,81.49
081013,81.21
081014,81.54
081015,81.65
081016,81.81
081017,81.35
081019,81.26
081020,82.21
081021,82.82
081022,82.83
081023,82.44
081024,82.48
081026,82.22
081027,83.55
081028,82.72
081029,73.15
081030,82.92
081031,82.53
081102,82.90
081103,-9.00
081104,84.87
081105,85.81
081106,87.28
081107,87.77
081109,87.47
081110,87.54
081111,87.09
081112,87.62
081113,88.38
081114,88.09
081116,87.68
081117,87.69
081118,86.87
081119,86.70
081120,86.69
081121,86.19
081123,86.17
081124,87.61
081125,87.15
081126,-9.00
081127,87.61
081128,87.63
081130,87.30
081201,87.63
081202,87.67
081203,86.58
081204,87.26
081205,86.68
081207,86.38
081208,87.02
081209,87.42
081210,86.61
081211,86.47
081212,85.31
081214,85.15
081215,85.88
081216,83.99
081217,83.91
081218,83.71
081219,83.46
081221,84.57
081222,85.48
081223,85.68
081224,-9.00
081225,-9.00
081226,86.97
081228,86.22
081229,85.91
081230,86.15
090101,-9.00
090102,86.27
090104,85.26
090105,84.85
090106,85.14
090107,86.95
090108,86.22
090109,85.36
090111,85.28
090112,85.05
090113,84.60
090114,84.77
090115,84.48
090116,85.31
090118,84.79
090119,85.11
090120,84.76
090121,85.72
090122,85.72
090123,85.83
090125,85.86
090126,85.69
090127,85.77
090128,85.10
090129,84.62
090130,84.09
090201,84.44
090202,85.03
090203,84.67
090204,84.69
090205,84.86
090206,84.64
090208,85.61
090209,85.60
090210,85.76
090211,86.22
090212,-9.00
090213,-9.00
090215,86.72
090216,86.42
090217,85.93
090218,84.76
090219,84.33
090220,82.82
090222,-9.00
090223,79.91
090224,81.44
090225,80.57
090226,81.34
090227,81.85
090301,82.72
090302,83.28
090303,82.58
090304,81.79
090305,82.10
090306,82.21
090308,82.20
090309,81.64
090310,81.78
090311,81.90
090312,82.03
090313,82.03
090315,81.88
090316,82.65
090317,83.06
090318,82.81
090319,82.40
090320,82.33
090322,83.28
090323,82.94
090324,83.32
090325,83.22
090326,83.60
090327,84.73
090329,85.31
090330,85.29
090331,86.12
090401,85.37
090402,85.37
090403,85.94
090405,86.92
090406,86.81
090407,86.90
090408,87.78
090409,-9.00
090410,-9.00
090412,88.11
090413,87.56
090414,87.43
090415,87.16
090416,86.56
090417,87.65
090419,87.81
090420,87.86
090421,87.65
090422,88.10
090423,87.66
090424,88.12
090426,87.63
090427,87.44
090428,88.13
090429,88.03
090430,88.29
090501,88.32
090503,88.76
090504,89.22
090505,89.32
090506,90.13
090507,91.40
090508,91.56
090510,90.94
090511,91.25
090512,91.08
090513,90.79
090514,90.93
090515,90.82
090517,90.84
090518,91.36
090519,91.41
090520,90.88
090521,91.15
090522,91.51
090524,91.76
090525,91.58
090526,91.18
090527,91.65
090528,92.18
090529,-9.00
090531,-9.00
090601,92.38
090602,92.64
090603,94.06
090604,94.16
090605,94.46
090607,93.97
090608,93.98
090609,93.78
090610,93.85
090611,93.98
090612,94.05
090614,94.19
090615,92.62
090616,92.32
090617,91.16
090618,91.34
090619,91.18
090621,89.66
090622,90.03
090623,91.29
090624,91.86
090625,91.51
090626,91.38
090628,91.59
090629,92.82
090630,92.28
090701,92.95
090702,93.14
090703,-9.00
090705,-9.00
090706,93.13
090707,93.16
090708,93.04
090709,92.90
090710,92.98
090712,93.40
090713,92.82
090714,93.06
090715,93.45
090716,94.09
090717,94.19
090719,94.33
090720,94.68
090721,94.03
090722,94.19
090723,93.39
090724,94.32
090726,94.02
090727,94.51
090728,94.90
090729,95.31
090730,96.17
090731,96.79
090802,97.52
090803,98.14
090804,98.00
090805,97.07
090806,98.30
090807,98.48
090809,98.37
090810,98.37
090811,99.02
090812,99.11
090813,98.85
090814,99.26
090816,98.35
090817,98.91
090818,98.14
090819,97.71
090820,97.50
090821,98.23
090823,98.89
090824,99.06
090825,98.51
090826,96.30
090827,97.18
090828,96.78
090830,98.32
090831,97.90
090901,97.50
090902,98.12
090903,98.47
090904,-9.00
090906,-9.00
090907,97.41
090908,97.05
090909,95.86
090910,97.22
090911,96.19
090913,96.17
090914,99.63
090915,98.29
090916,99.06
090917,99.16
090918,99.08
090920,99.73
090921,99.92
090922,99.13
090923,99.08
090924,99.17
090925,-9.00
090927,99.32
090928,100.12
090929,99.94
090930,99.55
091001,100.36
091002,100.50
091004,100.19
091005,99.02
091006,98.73
091007,98.88
091008,98.07
091009,98.00
091011,96.95
091012,-9.00
091013,96.79
091014,98.06
091015,98.57
091016,98.64
091018,98.78
091019,98.15
091020,98.02
091021,98.11
091022,96.82
091023,95.70
091025,96.83
091026,96.21
091027,97.04
091028,98.03
091029,98.97
091030,99.07
091101,99.44
091102,-9.00
091103,100.23
091104,100.44
091105,99.80
091106,99.33
091108,99.41
091109,98.67
091110,98.78
091111,98.77
091112,98.77
091113,99.16
091115,99.31
091116,99.21
091117,99.53
091118,100.34
091119,100.53
091120,100.02
091122,98.98
091123,98.35
091124,98.03
091125,-9.00
091126,98.73
091127,97.81
091129,95.89
091130,96.02
091201,96.88
091202,96.66
091203,97.46
091204,98.08
091206,97.52
091207,98.28
091208,98.13
091209,98.69
091210,98.41
091211,98.47
091213,99.00
091214,98.58
091215,98.67
091216,98.61
091217,98.86
091218,99.04
091220,98.84
091221,98.87
091222,98.85
091223,98.56
091224,98.61
091225,-9.00
091227,98.28
091228,98.63
091229,99.28
091230,99.18
091231,99.05
100101,-9.00
100103,98.34
100104,98.30
100105,97.06
100106,97.62
100107,97.67
100108,97.87
100110,97.10
100111,96.64
100112,95.85
100113,96.16
100114,93.69
100115,94.45
100117,93.75
100118,93.92
100119,92.35
100120,93.29
100121,94.41
100122,94.52
100124,93.08
100125,90.66
100126,92.69
100127,91.62
100128,91.91
100129,92.42
100131,91.91
100201,91.33
100202,90.40
100203,87.50
100204,87.77
100205,88.39
100207,85.35
100208,85.03
100209,87.32
100210,87.85
100211,89.07
100212,-9.00
100214,89.65
100215,89.23
100216,90.09
100217,90.65
100218,90.92
100219,91.14
100221,90.70
100222,-9.00
100223,90.62
100224,91.22
100225,91.31
100226,90.64
100228,91.34
100301,91.77
100302,92.62
100303,92.61
100304,92.83
100305,92.98
100307,94.35
100308,94.56
100309,94.30
100310,93.92
100311,92.63
100312,92.78
100314,93.10
100315,91.92
100316,91.35
100317,92.14
100318,92.71
100319,92.14
100321,92.33
100322,92.36
100323,91.30
100324,91.31
100325,-9.00
100326,-9.00
100328,89.72
100329,90.21
100330,89.47
100331,89.71
100401,89.71
100402,89.71
100404,89.75
100405,90.96
100406,91.16
100407,90.89
100408,89.53
100409,89.36
100411,91.10
100412,90.92
100413,92.10
100414,92.36
100415,92.04
100416,92.62
100418,91.67
100419,91.78
100420,90.37
100421,90.52
100422,89.97
100423,90.09
100425,88.73
100426,88.83
100427,88.18
100428,86.29
100429,87.17
100430,86.20
100502,85.51
100503,84.72
100504,86.41
100505,87.32
100506,86.51
100507,86.72
100509,88.03
100510,88.63
100511,88.73
100512,88.52
100513,88.72
100514,89.13
100516,88.78
100517,88.62
100518,88.26
100519,88.71
100520,89.34
100521,89.66
100523,88.77
100524,89.06
100525,88.67
100526,88.14
100527,87.96
100528,-9.00
100530,-9.00
100531,86.32
100601,85.69
100602,85.25
100603,82.70
100604,83.06
100606,82.05
100607,84.50
100608,84.55
100609,84.89
100610,83.46
100611,83.39
100613,83.88
100614,84.28
100615,83.84
100616,84.12
100617,84.26
100618,84.43
100620,85.08
100621,85.29
100622,86.28
100623,86.01
100624,84.93
100625,85.25
100627,83.14
100628,83.14
100629,81.60
100630,81.18
100701,81.64
100702,-9.00
100704,-9.00
100705,80.23
100706,80.27
100707,80.66
100708,80.83
100709,81.19
100711,81.07
100712,80.14
100713,80.79
100714,81.41
100715,81.29
100716,81.08
100718,80.89
100719,81.22
100720,81.53
100721,79.21
100722,77.78
100723,77.16
100725,75.87
100726,73.62
100727,75.81
100728,78.09
100729,77.57
100730,76.48
100801,76.14
100802,77.69
100803,77.14
100804,77.04
100805,77.58
100806,78.19
100808,78.13
100809,79.30
100810,79.20
100811,78.78
100812,79.65
100813,80.05
100815,79.77
100816,81.04
100817,81.41
100818,80.85
100819,80.31
100820,80.44
100822,79.47
100823,79.68
100824,78.96
100825,78.59
100826,79.28
100827,79.19
100829,79.67
100830,79.59
100831,79.68
100901,78.58
100902,78.68
100903,-9.00
100905,-9.00
100906,78.35
100907,78.43
100908,78.39
100909,78.44
100910,78.57
100912,79.13
100913,79.71
100914,79.40
100915,78.38
100916,78.55
100917,78.65
100919,78.48
100920,78.37
100921,79.17
100922,79.08
100923,78.65
100924,78.51
100926,79.19
100927,79.01
100928,78.96
100929,79.07
100930,79.72
101001,79.95
101003,80.68
101004,81.34
101005,80.76
101006,81.46
101007,81.48
101008,81.51
101010,81.91
101011,82.38
101012,-9.00
101013,84.06
101014,84.63
101015,85.27
101017,85.63
101018,86.02
101019,85.11
101020,86.00
101021,85.35
101022,85.94
101024,85.01
101025,84.61
101026,84.59
101027,85.51
101028,85.45
101029,84.96
101031,84.77
101101,85.10
101102,85.45
101103,85.85
101104,85.64
101105,85.82
101107,85.70
101108,-9.00
101109,84.29
101110,83.50
101111,83.53
101112,83.55
101114,84.40
101115,84.88
101116,85.21
101117,84.57
101118,85.12
101119,85.40
101121,84.90
101122,84.84
101123,85.05
101124,-9.00
101125,85.32
101126,85.30
101128,83.28
101129,83.62
101130,82.52
101201,81.43
101202,80.60
101203,80.77
101205,81.00
101206,79.68
101207,80.46
101208,80.50
101209,81.00
101210,81.54
101212,80.96
101213,80.77
101214,81.47
101215,81.28
101216,81.20
101217,81.43
101219,82.16
101220,81.80
101221,81.94
101222,81.42
101223,81.33
101224,-9.00
101226,-9.00
101227,80.45
101228,80.65
101229,81.76
101230,81.41
101231,81.36
110102,-9.00
110103,82.11
110104,82.26
110105,82.09
110106,82.44
110107,82.75
110109,82.51
110110,81.88
110111,81.70
110112,82.05
110113,82.96
110114,83.07
110116,82.46
110117,83.38
110118,83.32
110119,83.52
110120,83.80
110121,83.53
110123,83.37
