% Standard and Poor's 500 Index closing values from 1926 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in The American Statistician.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation spdc2693

@attribute date DATE yyMMdd
@attribute values REAL

@data
340328,10.45
340329,10.62
340331,10.75
340402,10.76
340403,10.84
340404,10.87
340405,10.90
340406,10.95
340407,10.92
340409,10.87
340410,11.03
340411,11.02
340412,10.99
340413,10.95
340414,10.95
340416,10.78
340417,10.89
340418,11.03
340419,11.05
340420,11.16
340421,11.14
340423,11.09
340424,11.00
340425,10.94
340426,10.79
340427,10.80
340428,10.71
340430,10.46
340501,10.46
340502,10.25
340503,10.29
340504,10.32
340505,10.16
340507,9.81
340508,10.05
340509,9.88
340510,9.65
340511,9.55
340512,9.42
340514,9.45
340515,9.63
340516,9.56
340517,9.59
340518,9.85
340519,9.82
340521,9.87
340522,9.65
340523,9.56
340524,9.59
340525,9.70
340526,9.75
340528,9.83
340529,9.79
340531,9.61
340601,9.38
340602,9.35
340604,9.49
340605,9.72
340606,9.74
340607,9.71
340608,10.17
340609,10.22
340611,10.09
340612,10.20
340613,10.20
340614,10.05
340615,10.23
340616,10.37
340618,10.37
340619,10.19
340620,10.08
340621,9.98
340622,9.76
340623,9.83
340625,9.73
340626,9.96
340627,9.93
340628,9.98
340629,9.81
340630,9.81
340702,9.69
340703,9.66
340705,9.82
340706,9.91
340707,9.89
340709,9.88
340710,9.94
340711,9.99
340712,9.91
340713,9.93
340714,9.94
340716,9.72
340717,9.68
340718,9.84
340719,9.74
340720,9.47
340721,9.44
340723,9.09
340724,8.99
340725,9.07
340726,8.36
340727,8.60
340728,8.73
340730,8.67
340731,8.68
340801,8.95
340802,9.01
340803,8.90
340804,8.72
340806,8.71
340807,8.69
340808,8.83
340809,9.13
340810,8.93
340811,8.95
340813,9.17
340814,9.10
340815,9.04
340816,9.11
340817,9.06
340818,9.01
340820,8.97
340821,9.19
340822,9.40
340823,9.35
340824,9.52
340825,9.54
340827,9.39
340828,9.34
340829,9.26
340830,9.16
340831,9.15
340901,9.13
340904,9.06
340905,9.21
340906,9.02
340907,8.92
340908,8.89
340910,8.70
340911,8.72
340912,8.75
340913,8.72
340914,8.47
340915,8.52
340917,8.45
340918,8.52
340919,8.74
340920,8.77
340921,8.95
340922,8.96
340924,8.90
340925,9.15
340926,9.09
340927,9.18
340928,9.08
340929,9.10
341001,8.83
341002,8.86
341003,8.83
341004,8.82
341005,9.00
341006,8.98
341008,8.92
341009,8.83
341010,9.07
341011,9.19
341013,9.09
341015,9.00
341016,9.09
341017,9.11
341018,9.07
341019,9.03
341020,9.04
341022,9.02
341023,8.99
341024,9.14
341025,8.93
341026,8.80
341027,8.81
341029,8.76
341030,8.79
341031,8.81
341101,8.77
341102,8.87
341103,8.95
341105,9.02
341107,9.19
341108,9.12
341109,9.30
341110,9.32
341113,9.23
341114,9.20
341115,9.24
341116,9.18
341117,9.14
341119,9.10
341120,9.14
341121,9.10
341122,9.14
341123,9.27
341124,9.39
341126,9.52
341127,9.43
341128,9.54
341130,9.54
341201,9.53
341203,9.41
341204,9.48
341205,9.56
341206,9.54
341207,9.46
341208,9.40
341210,9.36
341211,9.17
341212,9.18
341213,9.13
341214,9.11
341215,9.15
341217,9.17
341218,9.16
341219,9.03
341220,9.02
341221,9.04
341222,9.03
341224,9.11
341226,9.06
341227,9.07
341228,9.41
341229,9.44
341231,9.50
350102,9.51
350103,9.53
350104,9.51
350105,9.57
350107,9.58
350108,9.47
350109,9.46
350110,9.44
350111,9.25
350112,9.15
350114,9.17
350115,8.96
350116,9.10
350117,9.14
350118,9.18
350119,9.25
350121,9.28
350122,9.20
350123,9.20
350124,9.18
350125,9.23
350126,9.20
350128,9.07
350129,8.98
350130,9.03
350131,9.10
350201,9.05
350202,9.09
350204,8.99
350205,8.89
350206,8.81
350207,8.88
350208,9.03
350209,9.06
350211,9.02
350213,9.01
350214,9.01
350215,9.06
350216,9.05
350218,9.34
350219,9.19
350220,9.04
350221,9.03
350223,8.86
350225,8.85
350226,8.76
350227,8.79
350228,8.74
350301,8.79
350302,8.79
350304,8.72
350305,8.47
350306,8.45
350307,8.56
350308,8.54
350309,8.48
350311,8.32
350312,8.16
350313,8.19
350314,8.06
350315,8.23
350316,8.22
350318,8.14
350319,8.26
350320,8.25
350321,8.42
350322,8.55
350323,8.46
350325,8.42
350326,8.35
350327,8.44
350328,8.45
350329,8.45
350330,8.47
350401,8.54
350402,8.50
350403,8.48
350404,8.57
350405,8.78
350406,8.82
350408,8.78
350409,8.94
350410,8.90
350411,8.85
350412,8.95
350413,9.07
350415,9.13
350416,9.15
350417,9.01
350418,9.14
350420,9.34
350422,9.41
350423,9.44
350424,9.32
350425,9.44
350426,9.40
350427,9.34
350429,9.39
350430,9.28
350501,9.23
350502,9.27
350503,9.42
350504,9.50
350506,9.42
350507,9.38
350508,9.65
350509,9.69
350510,9.75
350511,9.80
350513,9.80
350514,9.81
350515,9.82
350516,10.04
350517,10.01
350518,9.87
350520,9.89
350521,9.98
350522,10.06
350523,10.07
350524,10.02
350525,9.96
350527,10.03
350528,9.85
350529,9.69
350531,9.58
350601,9.51
350603,9.67
350604,9.92
350605,9.91
350606,9.84
350607,9.90
350608,9.98
350610,10.03
350611,10.13
350612,10.06
350613,10.12
350614,10.22
350615,10.26
350617,10.22
350618,10.28
350619,10.23
350620,10.15
350621,10.38
350622,10.52
350624,10.47
350625,10.32
350626,10.20
350627,10.15
350628,10.24
350629,10.23
350701,10.28
350702,10.29
350703,10.35
350705,10.47
350706,10.47
350708,10.60
350709,10.55
350710,10.63
350711,10.52
350712,10.62
350713,10.60
350715,10.60
350716,10.62
350717,10.67
350718,10.66
350719,10.58
350720,10.61
350722,10.77
350723,10.76
350724,10.84
350725,10.73
350726,10.79
350727,10.92
350729,11.04
350730,10.94
350731,11.08
350801,11.04
350802,10.95
350803,11.12
350805,11.20
350806,11.19
350807,11.18
350808,11.22
350809,11.49
350810,11.60
350812,11.60
350813,11.67
350814,11.67
350815,11.54
350816,11.64
350817,11.70
350819,11.42
350820,11.45
350821,11.55
350822,11.59
350823,11.56
350824,11.32
350826,11.46
350827,11.12
350828,11.10
350829,11.17
350830,11.24
350831,11.32
350903,11.21
350904,11.36
350905,11.47
350906,11.65
350907,11.72
350909,11.76
350910,11.86
350911,11.92
350912,11.78
350913,11.80
350914,11.77
350916,11.72
350917,11.72
350918,11.82
350919,11.58
350920,11.26
350921,11.31
350923,11.40
350924,11.54
350925,11.59
350926,11.59
350927,11.56
350928,11.57
350930,11.59
351001,11.48
351002,11.10
351003,11.26
351004,11.36
351005,11.44
351007,11.53
351008,11.45
351009,11.51
351010,11.74
351011,11.75
351014,11.88
351015,11.96
351016,11.91
351017,11.85
351018,11.81
351019,12.00
351021,12.19
351022,12.25
351023,12.33
351024,12.31
351025,12.43
351026,12.55
351028,12.46
351029,12.45
351030,12.36
351031,12.46
351101,12.61
351102,12.58
351104,12.62
351106,12.86
351107,12.81
351108,12.92
351109,12.94
351112,12.81
351113,12.96
351114,13.20
351115,13.25
351116,13.33
351118,13.28
351119,13.46
351120,13.29
351121,13.42
351122,13.14
351123,13.35
351125,13.18
351126,12.99
351127,13.09
351129,12.94
351130,12.95
351202,12.75
351203,13.10
351204,13.21
351205,13.18
351206,13.15
351207,13.30
351209,13.32
351210,13.09
351211,13.14
351212,12.96
351213,12.84
351214,12.86
351216,12.73
351217,12.90
351218,12.86
351219,12.80
351220,12.88
351221,12.94
351223,12.96
351224,13.09
351226,13.12
351227,13.11
351228,13.03
351230,13.30
351231,13.43
360102,13.40
360103,13.55
360104,13.47
360106,13.41
360107,13.62
360108,13.70
360109,13.67
360110,13.78
360111,13.72
360113,13.72
360114,13.80
360115,13.71
360116,13.77
360117,13.75
360118,13.64
360120,13.52
360121,13.47
360122,13.76
360123,13.91
360124,13.85
360125,13.95
360127,13.99
360128,14.01
360129,14.15
360130,14.08
360131,14.31
360201,14.30
360203,14.44
360204,14.42
360205,14.37
360206,14.39
360207,14.32
360208,14.35
360210,14.43
360211,14.63
360213,14.72
360214,14.66
360215,14.74
360217,14.58
360218,14.74
360219,14.64
360220,14.87
360221,14.83
360224,14.69
360225,14.42
360226,14.35
360227,14.69
360228,14.60
360229,14.55
360302,14.77
360303,14.98
360304,15.02
360305,15.04
360306,15.10
360307,14.99
360309,14.51
360310,14.73
360311,14.88
360312,14.46
360313,14.24
360314,14.62
360316,14.57
360317,14.92
360318,14.86
360319,15.06
360320,15.04
360321,14.95
360323,15.05
360324,14.97
360325,15.10
360326,15.05
360327,14.82
360328,14.84
360330,14.81
360331,14.92
360401,15.19
360402,15.34
360403,15.27
360404,15.39
360406,15.51
360407,15.43
360408,15.44
360409,15.39
360411,15.43
360413,15.42
360414,15.11
360415,15.26
360416,15.19
360417,15.10
360418,14.97
360420,14.62
360421,14.60
360422,14.85
360423,14.40
360424,14.44
360425,14.52
360427,13.96
360428,13.94
360429,13.53
360430,13.77
360501,13.87
360502,13.80
360504,13.82
360505,14.02
360506,14.18
360507,13.92
360508,13.90
360509,14.01
360511,13.86
360512,13.86
360513,13.97
360514,14.29
360515,14.29
360516,14.29
360518,14.19
360519,13.85
360520,13.99
360521,13.94
360522,14.09
360523,14.23
360525,14.25
360526,14.45
360527,14.42
360528,14.30
360529,14.40
360601,14.39
360602,14.39
360603,14.34
360604,14.13
360605,14.12
360606,14.20
360608,14.34
360609,14.48
360610,14.55
360611,14.76
360612,14.59
360613,14.71
360615,14.74
360616,14.92
360617,14.85
360618,14.92
360619,14.83
360620,14.91
360622,15.07
360623,15.00
360624,15.16
360625,15.00
360626,14.95
360627,14.97
360629,14.89
360630,14.84
360701,14.90
360702,14.88
360703,15.02
360706,14.94
360707,14.81
360708,14.89
360709,15.07
360710,15.35
360711,15.45
360713,15.45
360714,15.63
360715,15.64
360716,15.63
360717,15.66
360718,15.75
360720,15.83
360721,15.93
360722,15.83
360723,15.89
360724,15.83
360725,15.99
360727,16.15
360728,16.12
360729,15.96
360730,16.02
360731,15.85
360801,15.87
360803,15.91
360804,15.87
360805,15.77
360806,15.87
360807,16.08
360808,16.24
360810,16.20
360811,16.08
360812,16.16
360813,16.08
360814,15.87
360815,15.91
360817,15.80
360818,15.81
360819,15.90
360820,15.81
360821,15.32
360822,15.50
360824,15.65
360825,15.67
360826,15.55
360827,15.89
360828,15.92
360829,15.96
360831,15.99
360901,15.95
360902,16.01
360903,15.95
360904,16.02
360905,16.12
360908,16.29
360909,16.17
360910,16.16
360911,16.11
360912,16.07
360914,15.96
360915,15.93
360916,15.75
360917,15.87
360918,16.03
360919,16.13
360921,16.16
360922,16.22
360923,16.14
360924,16.17
360925,15.88
360926,16.03
360928,16.13
360929,16.06
360930,16.01
361001,16.04
361002,16.35
361003,16.51
361005,16.53
361006,16.68
361007,16.72
361008,16.81
361009,16.87
361010,16.98
361013,16.96
361014,16.88
361015,16.85
361016,17.04
361017,17.12
361019,17.13
361020,17.11
361021,17.18
361022,17.04
361023,17.09
361024,17.11
361026,16.65
361027,16.93
361028,16.94
361029,17.20
361030,17.23
361031,17.21
361102,17.17
361104,17.43
361105,17.56
361106,17.43
361107,17.68
361109,17.69
361110,17.63
361112,17.43
361113,17.24
361114,17.13
361116,17.40
361117,17.64
361118,17.51
361119,17.30
361120,17.13
361121,17.31
361123,16.89
361124,17.18
361125,17.09
361127,17.34
361128,17.37
361130,17.28
361201,17.14
361202,16.95
361203,17.04
361204,17.01
361205,17.03
361207,16.91
361208,16.97
361209,17.05
361210,17.22
361211,17.14
361212,17.16
361214,17.32
361215,17.32
361216,17.29
361217,17.16
361218,17.00
361219,16.86
361221,16.65
361222,16.86
361223,17.03
361224,17.06
361228,16.94
361229,17.01
361230,17.27
361231,17.18
370102,17.02
370104,16.93
370105,17.08
370106,17.09
370107,17.48
370108,17.48
370109,17.50
370111,17.57
370112,17.58
370113,17.61
370114,17.66
370115,17.74
370116,17.86
370118,17.74
370119,17.62
370120,17.84
370121,17.96
370122,17.87
370123,17.92
370125,17.77
370126,17.51
370127,17.65
370128,17.63
370129,17.77
370130,17.83
370201,17.88
370202,18.00
370203,18.13
370204,18.15
370205,17.86
370206,18.02
370208,18.07
370209,17.99
370210,18.17
370211,18.32
370213,18.26
370215,18.10
370216,18.15
370217,18.12
370218,18.22
370219,18.37
370220,18.36
370223,17.97
370224,18.07
370225,18.00
370226,18.06
370227,18.09
370301,18.09
370302,18.34
370303,18.55
370304,18.38
370305,18.62
370306,18.68
370308,18.56
370309,18.54
370310,18.67
370311,18.38
370312,18.36
370313,18.28
370315,18.14
370316,18.23
370317,18.11
370318,17.73
370319,17.72
370320,17.71
370322,17.22
370323,17.49
370324,17.70
370325,17.68
370327,17.75
370329,17.63
370330,17.95
370331,17.92
370401,17.71
370402,17.49
370403,17.54
370405,17.62
370406,17.46
370407,16.91
370408,16.99
370409,17.03
370410,16.96
370412,17.10
370413,17.28
370414,17.30
370415,17.23
370416,17.16
370417,17.07
370419,17.13
370420,17.18
370421,17.41
370422,17.19
370423,16.85
370424,16.74
370426,16.16
370427,16.43
370428,15.99
370429,15.99
370430,16.43
370501,16.43
370503,16.47
370504,16.73
370505,16.59
370506,16.71
370507,16.65
370508,16.60
370510,16.28
370511,16.29
370512,16.19
370513,15.65
370514,15.81
370515,15.83
370517,15.62
370518,15.88
370519,15.84
370520,16.26
370521,16.27
370522,16.49
370524,16.46
370525,16.25
370526,16.23
370527,16.26
370528,16.26
370601,15.96
370602,16.07
370603,16.10
370604,16.28
370605,16.25
370607,16.13
370608,16.18
370609,16.04
370610,15.94
370611,15.73
370612,15.59
370614,15.20
370615,15.34
370616,15.18
370617,15.39
370618,15.51
370619,15.47
370621,15.35
370622,15.38
370623,15.51
370624,15.62
370625,15.52
370626,15.36
370628,15.12
370629,15.14
370630,15.40
370701,15.47
370702,15.70
370706,16.25
370707,16.37
370708,16.40
370709,16.32
370710,16.28
370712,16.54
370713,16.40
370714,16.38
370715,16.46
370716,16.42
370717,16.44
370719,16.74
370720,16.94
370721,16.82
370722,16.87
370723,16.94
370724,17.10
370726,17.06
370727,17.04
370728,16.78
370729,16.72
370730,16.77
370731,16.98
370802,17.07
370803,16.93
370804,17.02
370805,16.91
370806,16.85
370807,17.01
370809,17.07
370810,17.04
370811,17.01
370812,17.10
370813,17.27
370814,17.32
370816,17.17
370817,17.07
370818,16.91
370819,16.66
370820,16.49
370821,16.59
370823,16.46
370824,16.59
370825,16.47
370826,16.15
370827,15.88
370828,15.91
370830,16.12
370831,16.04
370901,15.61
370902,15.36
370903,15.46
370904,15.58
370907,14.69
370908,14.61
370909,14.98
370910,14.19
370911,14.43
370913,14.23
370914,14.68
370915,14.61
370916,14.89
370917,14.57
370918,14.17
370920,13.94
370921,14.08
370922,14.14
370923,13.79
370924,13.20
370925,13.09
370927,13.63
370928,13.72
370929,13.79
370930,13.76
371001,13.72
371002,13.76
371004,13.59
371005,12.85
371006,13.16
371007,13.06
371008,12.75
371009,12.78
371011,12.22
371013,12.21
371014,11.97
371015,11.84
371016,11.86
371018,10.76
371019,11.10
371020,11.93
371021,12.17
371022,11.84
371023,11.28
371025,12.00
371026,11.74
371027,11.76
371028,12.05
371029,12.35
371030,12.36
371101,12.08
371103,11.52
371104,11.46
371105,11.46
371106,11.13
371108,11.12
371109,11.35
371110,11.96
371112,11.91
371113,11.93
371115,11.53
371116,11.48
371117,11.39
371118,11.16
371119,10.51
371120,10.83
371122,10.25
371123,10.43
371124,10.17
371126,10.67
371127,11.18
371129,10.96
371130,11.11
371201,10.97
371202,11.19
371203,11.34
371204,11.35
371206,11.13
371207,11.32
371208,11.42
371209,11.21
371210,11.10
371211,11.11
371213,10.74
371214,10.83
371215,10.91
371216,11.08
371217,11.00
371218,11.15
371220,11.31
371221,11.38
371222,11.18
371223,11.12
371224,11.06
371227,10.69
371228,10.31
371229,10.42
371230,10.56
371231,10.55
380103,10.52
380104,10.99
380105,10.92
380106,11.42
380107,11.32
380108,11.62
380110,11.87
380111,11.95
380112,11.84
380113,11.67
380114,11.70
380115,11.91
380117,11.67
380118,11.55
380119,11.45
380120,11.66
380121,11.44
380122,11.41
380124,11.40
380125,11.22
380126,10.79
380127,10.64
380128,10.55
380129,10.51
380131,10.69
380201,10.89
380202,10.74
380203,10.34
380204,10.54
380205,10.76
380207,10.56
380208,10.98
380209,10.90
380210,10.97
380211,10.93
380214,11.02
380215,10.89
380216,10.87
380217,11.15
380218,11.02
380219,11.19
380221,11.38
380223,11.68
380224,11.51
380225,11.57
380226,11.54
380228,11.34
380301,11.46
380302,11.35
380303,11.24
380304,11.13
380305,11.12
380307,10.88
380308,10.88
380309,10.89
380310,10.77
380311,10.58
380312,10.61
380314,10.78
380315,11.11
380316,10.62
380317,10.53
380318,10.19
380319,10.41
380321,10.38
380322,10.06
380323,9.86
380324,9.89
380325,9.35
380326,9.20
380328,9.27
380329,8.73
380330,8.62
380331,8.50
380401,8.91
380402,9.26
380404,9.24
380405,9.48
380406,9.27
380407,9.20
380408,9.62
380409,10.27
380411,9.95
380412,10.05
380413,10.10
380414,10.20
380416,10.62
380418,10.41
380419,10.11
380420,10.06
380421,10.16
380422,10.45
380423,10.37
380425,10.21
380426,9.96
380427,10.08
380428,9.77
380429,9.78
380430,9.70
380502,9.59
380503,9.85
380504,10.01
380505,9.97
380506,10.43
380507,10.40
380509,10.63
380510,10.43
380511,10.49
380512,10.43
380513,10.26
380514,10.28
380516,10.08
380517,10.14
380518,10.21
380519,10.11
380520,9.96
380521,9.82
380523,9.89
380524,9.71
380525,9.54
380526,9.29
380527,9.28
380528,9.40
380531,9.27
380601,9.57
380602,9.54
380603,9.42
380604,9.65
380606,9.74
380607,9.70
380608,9.73
380609,9.94
380610,9.80
380611,9.77
380613,9.52
380614,9.63
380615,9.67
380616,9.76
380617,9.67
380618,9.67
380620,10.19
380621,10.46
380622,10.73
380623,11.03
380624,11.15
380625,11.39
380627,11.26
380628,11.25
380629,11.72
380630,11.56
380701,11.91
380702,12.14
380705,11.98
380706,12.14
380707,12.09
380708,11.89
380709,11.96
380711,11.73
380712,12.04
380713,11.95
380714,11.84
380715,12.00
380716,12.12
380718,12.35
380719,12.67
380720,12.53
380721,12.54
380722,12.55
380723,12.76
380725,12.80
380726,12.62
380727,12.25
380728,12.48
380729,12.33
380730,12.40
380801,12.25
380802,12.41
380803,12.30
380804,12.38
380805,12.66
380806,12.81
380808,12.73
380809,12.65
380810,12.49
380811,12.17
380812,11.92
380813,11.88
380815,11.92
380816,12.08
380817,12.10
380818,12.09
380819,12.31
380820,12.31
380822,12.27
380823,12.55
380824,12.52
380825,12.62
380826,12.50
380827,12.37
380829,11.85
380830,12.04
380831,12.06
380901,11.92
380902,12.26
380903,12.35
380906,12.22
380907,12.41
380908,12.29
380909,12.02
380910,11.88
380912,12.06
380913,11.37
380914,11.30
380915,11.67
380916,11.43
380917,11.18
380919,11.50
380920,11.89
380921,11.96
380922,11.75
380923,11.36
380924,11.36
380926,11.02
380927,10.99
380928,11.48
380929,11.90
380930,12.24
381001,12.46
381003,12.52
381004,12.48
381005,12.86
381006,12.82
381007,12.85
381008,13.00
381010,12.91
381011,12.84
381013,13.24
381014,13.15
381015,13.27
381017,13.07
381018,13.25
381019,13.01
381020,13.21
381021,13.25
381022,13.40
381024,13.40
381025,13.43
381026,13.26
381027,13.33
381028,13.14
381029,13.11
381031,13.17
381101,13.10
381102,13.15
381103,13.19
381104,13.17
381105,13.21
381107,13.43
381109,13.79
381110,13.70
381112,13.78
381114,13.43
381115,13.35
381116,12.97
381117,13.12
381118,12.84
381119,12.88
381121,12.88
381122,12.77
381123,12.80
381125,12.82
381126,12.64
381128,12.37
381129,12.43
381130,12.73
381201,12.61
381202,12.48
381203,12.47
381205,12.40
381206,12.50
381207,12.54
381208,12.39
381209,12.32
381210,12.43
381212,12.46
381213,12.59
381214,12.86
381215,12.89
381216,12.90
381217,12.76
381219,12.68
381220,12.66
381221,12.58
381222,12.67
381223,12.81
381224,12.86
381227,12.73
381228,12.85
381229,13.13
381230,13.14
381231,13.21
390103,13.08
390104,13.23
390105,13.06
390106,13.07
390107,12.92
390109,12.79
390110,12.81
390111,12.57
390112,12.47
390113,12.33
390114,12.63
390116,12.63
390117,12.73
390118,12.71
390119,12.80
390120,12.75
390121,12.47
390123,11.93
390124,11.98
390125,11.91
390126,11.53
390127,11.86
390128,11.81
390130,12.16
390131,12.30
390201,12.12
390202,12.38
390203,12.30
390204,12.40
390206,12.47
390207,12.32
390208,12.48
390209,12.30
390210,12.33
390211,12.44
390214,12.36
390215,12.38
390216,12.48
390217,12.40
390218,12.51
390220,12.16
390221,12.23
390223,12.24
390224,12.54
390225,12.64
390227,12.63
390228,12.70
390301,12.70
390302,12.68
390303,12.86
390304,12.90
390306,12.79
390307,12.85
390308,13.07
390309,13.01
390310,13.10
390311,13.02
390313,12.92
390314,12.97
390315,12.61
390316,12.58
390317,12.21
390318,12.02
390320,11.95
390321,12.16
390322,11.75
390323,11.92
390324,12.07
390325,12.04
390327,11.99
390328,11.83
390329,11.92
390330,11.51
390331,10.98
390401,11.23
390403,11.26
390404,11.02
390405,11.06
390406,10.66
390408,10.18
390410,10.44
390411,10.42
390412,10.70
390413,10.79
390414,10.63
390415,11.06
390417,10.83
390418,10.66
390419,10.79
390420,10.92
390421,10.96
390422,10.94
390424,10.78
390425,10.80
390426,10.91
390427,11.03
390428,10.93
390429,10.92
390501,10.86
390502,11.00
390503,11.29
390504,11.25
390505,11.21
390506,11.24
390508,11.23
390509,11.43
390510,11.29
390511,11.29
390512,11.21
390513,11.24
390515,11.25
390516,10.94
390517,10.87
390518,10.89
390519,10.99
390520,11.08
390522,11.17
390523,11.11
390524,11.43
390525,11.45
390526,11.49
390527,11.56
390529,11.65
390531,11.60
390601,11.42
390602,11.48
390603,11.52
390605,11.51
390606,11.66
390607,11.67
390608,11.64
390609,11.80
390610,11.76
390612,11.66
390613,11.58
390614,11.53
390615,11.25
390616,11.28
390617,11.35
390619,11.42
390620,11.52
390621,11.52
390622,11.45
390623,11.50
390624,11.47
390626,11.24
390627,11.29
390628,11.06
390629,10.79
390630,10.86
390701,10.97
