STAFF_ID;HOME_INSTITUTION_ID;HOME_INSTITUTION_CTRY_CD;ENTERPRISE_NAME;ENTERPRISE_SIZE_VALUE;ENTERPRISE_TYPE_CD;ENTERPRISE_CTRY_CD;TEACHER_GENDER_CD;TEACHER_NATIONALITY_CD;TEACHER_TEACHING_AREA_CD;TEACHER_SENIORITY_CD;HOST_INSTITUTION_CODE;HOST_INSTITUTION_CTRY_CD;HOST_SUBJECT_AREA_CD;TEACHER_LENGTH_DAYS_VALUE;TEACHER_LENGHT_HRS_VALUE;TEACHER_VISIT_START_DATE;TEACHING_LEVEL_CD;TEACHING_LANGUAGE_CD;TEACHER_SPECIAL_NEEDS_GRT_AMT;TEACHER_SUBSISTANCE_GRT_AMT;TEACHER_TRAVEL_COST_AMT;TEACHER_TOTAL_GRT_AMT;TEACHER_FIRST_VISIT_FLAG;ENTERPRISE_WORK_CAT_CD
34766;B  BRUSSEL43;BENL; ? Unknown ?;?;???;???;M;BE;58;S;N  OSLO02;NO;58;3;12;Feb-13;1;en;0;500;0;430.65;N;?
-1;HU BUDAPES01;HU; ? Unknown ?;?;???;???;M;HU;222;I;I  NAPOLI02;IT;222;5;5;Sep-13;1;HU;0;910;0;910;Y;?
-1;HU SZEGED01;HU; ? Unknown ?;?;???;???;F;HU;62;I;F  DIJON31;FR;62;7;5;Apr-13;S;EN;0;595;0;595;Y;?
-1;HU BUDAPES01;HU; ? Unknown ?;?;???;???;F;HU;222;S;D  JENA01;DE;222;5;5;May-13;M;DE;0;800;0;800;Y;?
54969;B  BRUSSEL43;BENL; ? Unknown ?;?;???;???;M;BE;214;J;LT VILNIUS14;LT;214;3;20;Apr-13;1;en;0;470;0;404.81;Y;?
42629;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;21;I;SF LAHTI11;FI;21;5;38;Feb-13;2;en;0;500;0;430.65;N;T
42629;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;21;I;NL S-GRAVE05;NL;21;5;40;Nov-12;1;nl;0;500;0;430.65;N;?
24297;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;31;I;DK ESBJERG19;DK;31;4;20;Apr-13;2;en;0;500;0;430.65;N;?
12228;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;14;S;S  OREBRO01;SE;14;6;34;Apr-13;2;en;0;500;0;430.65;N;?
52777;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;34;I;A  WIEN38;AT;34;5;20;Apr-13;2;en;0;500;0;430.65;N;?
12267;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;34;I;PL TORUN02;PL;34;5;5;Jan-13;1;en;0;500;0;430.65;N;?
24292;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;14;S;S  OREBRO01;SE;14;5;5;Jan-13;2;en;0;500;0;430.65;N;?
12276;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;52;I;E  VALLADO01;ES;52;6;18;Feb-13;1;en;0;500;0;430.65;N;?
23597;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;34;I;F  GRENOBL02;FR;34;6;5;Nov-12;1;en;0;500;0;430.65;N;?
52770;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;34;I;F  PERPIGN01;FR;34;5;20;Nov-12;2;en;0;500;0;430.65;N;?
52780;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;21;I;CH DELEMON02;CH;21;5;20;Oct-12;2;en;0;500;0;430.65;N;?
12369;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;I;PL RADOM01;PL;52;8;8;Nov-12;2;en;0;500;0;430.65;N;?
12376;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;34;S;A  WIEN38;AT;34;6;6;Apr-13;1;en;0;500;0;430.65;N;?
24269;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;34;I;P  LISBOA46;PT;34;4;6;Mar-13;2;en;0;500;0;430.65;N;?
49030;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;S;G  PATRA04;GR;52;5;20;Oct-12;2;en;0;500;0;430.65;N;?
42771;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;21;I;CH DELEMON02;CH;21;7;20;Mar-13;2;en;0;500;0;430.65;N;?
42772;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;14;S;S  OREBRO01;SE;14;6;20;Apr-13;2;en;0;500;0;430.65;N;?
12422;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;14;I;F  POITIER06;FR;14;5;10;Mar-13;2;en;0;500;0;430.65;N;?
42774;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;14;S;I  NAPOLI01;IT;14;4;5;Mar-13;2;en;0;409.5;0;352.7;N;?
42775;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;14;I;UK BELFAST05;UK;14;5;5;Jan-13;1;en;0;500;0;430.65;N;?
12450;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;14;I;A  BADEN01;AT;14;4;5;Apr-13;2;en;0;500;0;430.65;N;?
42770;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;14;I;E  VALENCI11;ES;14;6;6;Apr-13;2;en;0;500;0;430.65;N;?
12215;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;729;I;SF OULU01;FI;729;4;8;Mar-13;1;en;0;0;126.11;108.62;N;?
12219;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;223;I;UK KEELE01;UK;223;4;5;Mar-13;1;en;0;243.15;300.5;430.65;N;?
41608;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;223;S;E  SEVILLA01;ES;223;8;8;Apr-13;M;en;0;394.32;282.09;582.6;N;?
12251;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;311;J;NL EINDHOV03;NL;311;2;5;Nov-12;1;nl;0;0;82;70.63;Y;?
38746;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;311;J;NL ENSCHED03;NL;311;5;8;Nov-12;1;nl;0;0;59;50.82;Y;?
12278;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;72;J;IRLDUBLIN01;IE;72;4;8;Jan-13;1;en;0;389.2;197.28;430.65;N;?
12278;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;72;J;G  PATRA04;GR;72;3;8;Aug-13;1;en;0;267.55;425.61;430.65;N;?
54763;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;729;I;G  PATRA04;GR;729;5;8;Aug-13;1;en;0;426;419;430.65;N;?
54763;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;729;I;G  PATRA04;GR;729;5;8;Aug-13;1;en;0;0;419;360.89;N;?
54702;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;311;J;NL EINDHOV03;NL;311;1;5;Nov-12;1;nl;0;0;127.18;109.54;Y;?
41610;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;729;I;G  PATRA04;GR;729;5;8;Aug-13;1;en;0;212.32;637.68;430.65;N;?
12506;B  ANTWERP61;BENL; ? Unknown ?;?;???;???;M;BE;840;I;E  BILBAO01;ES;840;5;5;May-13;M;en;0;500;0;430.65;N;?
29501;B  BRUGGE11;BENL; ? Unknown ?;?;???;???;F;BE;145;I;CZ HRADEC01;CZ;145;3;6;Mar-13;1;en;0;500;0;430.65;N;?
26209;B  BRUGGE11;BENL; ? Unknown ?;?;???;???;M;BE;582;I;SF TAMPERE06;FI;582;4;9;Feb-13;1;en;0;500;0;430.65;N;?
54964;B  BRUGGE11;BENL; ? Unknown ?;?;???;???;M;BE;34;J;F  BORDEAU45;FR;34;5;5;May-13;1;en;0;500;0;430.65;Y;?
26200;B  BRUGGE11;BENL; ? Unknown ?;?;???;???;M;BE;345;I;SF TAMPERE06;FI;345;4;12;Feb-13;1;en;0;500;0;430.65;N;?
-1;HU SAROSPA02;HU; ? Unknown ?;?;???;???;F;HU;221;I;RO CLUJNAP01;RO;221;3;5;May-13;2;HU;0;360;0;360;Y;?
-1;HU SOPRON01;HU; ? Unknown ?;?;???;???;M;HU;813;S;E  ALICANT01;ES;813;4;5;Jun-13;1;EN;0;550;0;550;Y;?
-1;HU BUDAPES16;HU; ? Unknown ?;?;???;???;M;HU;146;S;TR BALIKES01;TR;146;5;5;Sep-13;1;EN;0;500;0;500;Y;?
-1;HU SZEGED01;HU; ? Unknown ?;?;???;???;M;HU;813;S;E  BARCELO01;ES;813;4;5;Jun-13;2;EN;0;340;0;340;Y;?
-1;HU GODOLLO01;HU; ? Unknown ?;?;???;???;M;HU;629;S;CZ CESKE01;CZ;541;8;5;Jun-13;3;EN;0;400;200;600;Y;?
-1;HU BUDAPES01;HU; ? Unknown ?;?;???;???;F;HU;581;J;P  PORTO02;PT;581;5;5;Apr-13;M;EN;0;750;0;750;N;?
-1;HU DEBRECE01;HU; ? Unknown ?;?;???;???;F;HU;762;I;SK RUZOMBE01;SK;762;5;5;Apr-13;M;EN;0;450;0;450;N;?
-1;HU BUDAPES03;HU; ? Unknown ?;?;???;???;M;HU;314;I;UK LEEDS01;UK;314;8;6;Nov-12;2;EN;0;1000;0;1000;N;?
-1;HU SOPRON01;HU; ? Unknown ?;?;???;???;F;HU;813;S;I  BOLOGNA01;IT;813;4;5;Jun-13;1;EN;0;550;0;550;Y;?
-1;HU PECS01;HU; ? Unknown ?;?;???;???;M;HU;319;J;A  GRAZ01;AT;319;5;7;Apr-13;1;DE;0;552;0;552;Y;?
-1;HU MISKOLC01;HU; ? Unknown ?;?;???;???;F;HU;312;S;PL LODZ01;PL;312;6;5;Sep-13;M;EN;0;490;0;490;Y;?
-1;HU BUDAPES02;HU; ? Unknown ?;?;???;???;M;hu;524;S;SF LAPPEEN01;FI;524;7;5;Sep-13;2;EN;0;650;0;650;Y;?
-1;HU MISKOLC01;HU; ? Unknown ?;?;???;???;M;HU;312;S;TR SAKARYA01;TR;312;5;5;Apr-13;1;EN;0;546;0;546;Y;?
-1;HU SZEGED01;HU; ? Unknown ?;?;???;???;M;HU;813;I;SK NITRA01;SK;813;7;5;Apr-13;1;HU;0;560;0;560;Y;?
-1;HU BUDAPES03;HU; ? Unknown ?;?;???;???;M;HU;622;S;D  GIESSEN01;DE;622;7;8;May-13;2;DE;0;750;0;750;Y;?
-1;HU PECS01;HU; ? Unknown ?;?;???;???;M;HU;313;S;RO CLUJNAP01;RO;313;5;15;Oct-12;1;EN;0;351;0;351;Y;?
-1;HU BUDAPES01;HU; ? Unknown ?;?;???;???;M;HU;443;I;I  PISA01;IT;443;5;8;Apr-13;1;EN;0;910;0;910;Y;?
-1;HU SOPRON01;HU; ? Unknown ?;?;???;???;M;HU;813;S;I  BOLOGNA01;IT;813;4;5;Jun-13;1;EN;0;550;0;550;N;?
-1;HU DEBRECE01;HU; ? Unknown ?;?;???;???;M;HU;312;S;LT VILNIUS01;LT;312;9;5;May-13;M;EN;0;450;0;450;N;?
-1;HU SOPRON01;HU; ? Unknown ?;?;???;???;F;HU;813;I;I  BOLOGNA01;IT;813;4;5;Jun-13;1;EN;0;550;0;550;Y;?
-1;HU MISKOLC01;HU; ? Unknown ?;?;???;???;M;HU;223;S;CZ ZLIN01;CZ;223;6;5;Oct-12;M;EN;0;450;0;450;Y;?
-1;HU BUDAPES01;HU; ? Unknown ?;?;???;???;M;HU;38;J;D  HEIDELB01;DE;38;2;5;Apr-13;2;EN;0;320;0;320;N;?
-1;HU BUDAPES03;HU; ? Unknown ?;?;???;???;M;HU;622;S;D  MUNCHEN02;DE;622;7;16;Jul-13;2;DE;0;750;0;750;Y;?
-1;HU PECS01;HU; ? Unknown ?;?;???;???;M;HU;38;S;D  GOTTING01;DE;38;5;5;Jun-13;3;DE;0;517;0;517;Y;?
-1;HU SZEGED01;HU; ? Unknown ?;?;???;???;F;HU;223;S;I  PERUGIA06;IT;223;7;6;May-13;M;IT;0;595;0;595;Y;?
-1;HU DEBRECE01;HU; ? Unknown ?;?;???;???;M;HU;421;S;I  POTENZA01;IT;421;6;5;May-13;M;EN;0;800;0;800;Y;?
-1;HU BUDAPES03;HU; ? Unknown ?;?;???;???;F;HU;541;S;BG PLOVDIV04;BG;541;5;5;Nov-12;M;EN;0;500;0;500;Y;?
-1;HU SOPRON01;HU; ? Unknown ?;?;???;???;M;HU;813;S;I  BOLOGNA01;IT;813;4;5;Jun-13;1;EN;0;550;0;550;N;?
-1;HU BUDAPES01;HU; ? Unknown ?;?;???;???;F;HU;14;S;SF ROVANIE01;FI;14;5;5;May-13;1;EN;0;960;0;960;Y;?
-1;HU MISKOLC01;HU; ? Unknown ?;?;???;???;M;HU;223;S;CZ ZLIN01;CZ;223;6;5;Oct-12;1;EN;0;450;0;450;Y;?
-1;HU DEBRECE01;HU; ? Unknown ?;?;???;???;F;HU;62;I;G  KRITIS04;GR;62;5;5;May-13;M;EN;0;580;0;580;N;?
-1;HU SZEGED01;HU; ? Unknown ?;?;???;???;F;HU;222;S;I  ROMA01;IT;222;7;6;Mar-13;M;IT;0;595;0;595;Y;?
-1;HU PECS01;HU; ? Unknown ?;?;???;???;F;HU;212;I;SF LAHTI11;FI;212;5;6;May-13;3;EN;0;453;0;453;Y;?
-1;HU SOPRON01;HU; ? Unknown ?;?;???;???;M;HU;223;S;SF TAMPERE01;FI;223;5;5;Sep-13;1;EN;0;700;0;700;Y;?
-1;HU SZEGED01;HU; ? Unknown ?;?;???;???;F;HU;223;I;CZ BRNO05;CZ;223;8;5;May-13;M;EN;280;920;0;920;Y;?
-1;HU BUDAPES03;HU; ? Unknown ?;?;???;???;F;HU;622;S;D  MUNCHEN02;DE;622;5;28;Oct-12;1;DE;0;750;0;750;Y;?
-1;HU MISKOLC01;HU; ? Unknown ?;?;???;???;F;HU;140;I;PL KROSNO01;PL;140;7;5;May-13;1;DE;0;450;0;450;Y;?
-1;HU PECS01;HU; ? Unknown ?;?;???;???;F;HU;14;I;A  FELDKIR01;AT;14;5;5;May-13;2;DE;0;552;0;552;Y;?
-1;HU BUDAPES01;HU; ? Unknown ?;?;???;???;M;HU;461;I;SI KOPER03;SI;461;5;5;Apr-13;2;EN;0;800;0;800;Y;?
-1;HU DEBRECE01;HU; ? Unknown ?;?;???;???;F;HU;222;I;NL GRONING01;NL;222;5;5;Apr-13;M;NL;0;450;0;450;Y;?
-1;HU BUDAPES01;HU; ? Unknown ?;?;???;???;M;HU;481;I;NL EINDHOV17;NL;481;5;5;Nov-12;1;EN;0;900;0;900;Y;?
55063;B  KORTRIJ01;BENL; ? Unknown ?;?;???;???;F;BE;310;I;F  MARSEIL56;FR;310;7;0;Mar-13;1;fr;0;500;0;430.65;N;?
-1;HU SZEGED01;HU; ? Unknown ?;?;???;???;F;HU;222;S;HR ZAGREB01;HR;222;5;5;May-13;S;HU;0;400;0;400;N;?
-1;HU DEBRECE01;HU; ? Unknown ?;?;???;???;F;HU;222;S;F  ANGERS01;FR;222;5;5;Jun-13;M;FR;0;450;0;450;Y;?
-1;HU MISKOLC01;HU; ? Unknown ?;?;???;???;M;HU;38;I;RO ORADEA01;RO;38;5;5;Nov-12;2;EN;0;550;0;550;Y;?
35808;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;34;I;D  DRESDEN01;DE;34;3;15;Dec-12;2;en;0;500;0;430.65;N;?
35809;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;72;I;N  HALDEN02;NO;72;8;6;Apr-13;2;en;0;500;0;430.65;N;?
23626;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;14;I;DK ESBJERG19;DK;14;5;6;Nov-12;1;en;0;500;0;430.65;N;?
12322;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;21;I;SF ESPOO12;FI;21;5;38;Mar-13;2;en;0;500;0;430.65;N;T
12322;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;21;I;SF LAHTI11;FI;21;6;38;Feb-13;2;en;0;500;0;430.65;N;T
52779;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;34;I;CY NICOSIA01;CY;34;4;6;Apr-13;2;en;0;0;0;0;N;?
12335;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;I;P  PORTO05;PT;52;2;5;Oct-12;2;en;0;500;0;430.65;N;?
42764;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;14;S;UK MANCHES04;UK;14;5;5;Apr-13;2;en;0;500;0;430.65;N;?
24294;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;14;I;DK ESBJERG19;DK;14;5;5;Mar-13;1;en;0;500;0;430.65;N;?
42765;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;I;PL RADOM01;PL;52;4;5;Oct-12;1;en;0;439.7;0;378.72;N;?
42765;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;I;E  BILBAO02;ES;52;2;10;Feb-13;1;en;0;500;0;430.65;N;?
42902;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;34;I;EE TALLINN06;EE;34;4;8;Feb-13;1;en;0;500;0;430.65;N;?
12369;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;I;BG ROUSSE01;BG;52;7;8;Apr-13;2;en;0;500;0;430.65;N;?
29361;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;34;S;E  MADRID33;ES;34;4;6;Apr-13;2;en;0;500;0;430.65;N;?
27576;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;S;N  PORSGRU01;NO;52;6;8;Apr-13;2;en;0;500;0;430.65;N;?
42777;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;14;S;E  CIUDA-R01;ES;14;4;7;Mar-13;2;en;0;500;0;430.65;N;?
29700;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;I;P  PORTO05;PT;52;2;5;Oct-12;2;en;0;500;0;430.65;N;?
27578;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;F;BE;52;I;SF OULU11;FI;52;6;20;Mar-13;2;en;0;500;0;430.65;N;?
27574;B  ANTWERP59;BENL; ? Unknown ?;?;???;???;M;BE;52;S;N  PORSGRU01;NO;52;6;8;Apr-13;2;en;0;500;0;430.65;N;?
38742;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;HU;223;I;HU BUDAPES01;HU;223;4;5;Apr-13;M;hu;0;318.94;238.95;430.65;N;?
12077;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;223;S;E  VALLADO01;ES;223;8;15;Apr-13;2;es;0;322;257.99;499.55;N;?
12188;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;223;I;F  ANGERS04;FR;223;2;8;Apr-13;1;es;0;107.15;161.33;231.24;N;?
12188;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;223;S;E  SEVILLA01;ES;223;5;10;Apr-13;M;es;0;392.89;315.39;430.65;N;?
12215;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;729;I;SF TURKU01;FI;729;4;8;Jan-13;1;en;0;127.69;0;109.98;Y;?
12378;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;223;S;A  WIEN01;AT;223;4;8;Jan-13;M;en;0;0;364.72;314.14;N;?
12378;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;223;S;UK SWANSEA01;UK;223;4;5;Mar-13;M;en;0;133.3;358;423.16;N;?
12413;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;223;S;TR ISTANBU21;TR;223;5;5;Oct-12;M;en;0;86;333.28;361.13;Y;?
12413;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;223;S;HU BUDAPES01;HU;223;4;5;May-13;M;de;0;397;238.35;430.65;N;?
12426;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;M;BE;223;S;D  LEIPZIG01;DE;223;4;8;Jul-13;M;fr;0;362.5;217.5;430.65;N;?
27562;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;311;J;NL EINDHOV03;NL;311;5;8;Nov-12;1;nl;0;26.45;141;144.23;N;?
27562;B  ANTWERP60;BENL; ? Unknown ?;?;???;???;F;BE;311;J;NL ENSCHED03;NL;311;2;5;Oct-12;1;nl;0;184.45;195.96;327.65;Y;?
50331;B  ANTWERP61;BENL; ? Unknown ?;?;???;???;M;BE;840;I;E  TENERIF01;ES;840;5;5;Apr-13;M;en;0;500;0;430.65;Y;?
38821;B  ANTWERP61;BENL; ? Unknown ?;?;???;???;M;BE;840;I;N  ROMMETV01;NO;840;5;5;Apr-13;M;en;0;500;0;430.65;N;?
26338;B  ANTWERP61;BENL; ? Unknown ?;?;???;???;F;BE;840;I;E  CADIZ01;ES;840;5;5;May-13;M;en;0;500;0;430.65;N;?
29065;B  ANTWERP61;BENL; ? Unknown ?;?;???;???;M;BE;840;I;E  TENERIF01;ES;840;5;5;Apr-13;M;en;0;500;0;430.65;N;?
51885;B  BRUGGE11;BENL; ? Unknown ?;?;???;???;F;BE;345;I;P  LEIRIA01;PT;345;2;8;Mar-13;1;en;0;500;0;430.65;Y;?
26210;B  BRUGGE11;BENL; ? Unknown ?;?;???;???;M;BE;46;I;TR CANAKKA01;TR;46;3;5;Feb-13;1;en;0;411.27;0;354.23;Y;?
26210;B  BRUGGE11;BENL; ? Unknown ?;?;???;???;M;BE;46;I;SF TAMPERE06;FI;46;4;5;Feb-13;1;en;0;500;0;430.65;Y;?
26197;B  BRUGGE11;BENL; ? Unknown ?;?;???;???;F;BE;729;I;G  PATRA04;GR;729;2;8;May-13;2;en;0;500;0;430.65;Y;?
GR12291182012;G  ATHINE41;GR; ? Unknown ?;?;???;???;F;GR;421;I;P  AVEIRO01;PT;421;6;6;May-13;M;EN;0;630;564;1194;Y;?
GR12291182013;G  ATHINE41;GR; ? Unknown ?;?;???;???;F;GR;213;S;UK SALFORD01;UK;213;5;6;Sep-13;2;EN;0;805;620.72;1425.72;N;?
GR12291182014;G  ATHINE41;GR; ? Unknown ?;?;???;???;M;GR;314;S;CY NICOSIA22;CY;314;4;8;Sep-13;M;EN;0;420;272.83;692.83;N;?
GR12291182001;G  ATHINE41;GR; ? Unknown ?;?;???;???;M;GR;461;S;CY NICOSIA01;CY;461;6;8;Dec-12;M;EL;0;630;287.5;917.5;Y;?
GR12291182002;G  ATHINE41;GR; ? Unknown ?;?;???;???;F;GR;143;S;F  ROUEN01;FR;143;3;6;Oct-12;2;FR;0;420;442.3;862.3;N;?
GR12291182003;G  ATHINE41;GR; ? Unknown ?;?;???;???;M;GR;312;S;UK BELFAST01;UK;312;6;12;Nov-12;M;EN;0;966;518;1484;N;?
GR12291182004;G  ATHINE41;GR; ? Unknown ?;?;???;???;F;GR;214;J;UK KINGSTO01;UK;214;6;6;Jan-13;1;EN;0;966;253.75;1219.75;N;?
GR12291182005;G  ATHINE41;GR; ? Unknown ?;?;???;???;F;GR;213;J;LV RIGA01;LV;210;4;6;Feb-13;2;EN;0;364;243.91;607.91;Y;?
GR12291182006;G  ATHINE41;GR; ? Unknown ?;?;???;???;M;GR;48;J;D  ESSEN04;DE;48;3;5;Apr-13;M;EN;0;336;477.65;813.65;N;?
GR122357373001;G  THESSAL02;GR; ? Unknown ?;?;???;???;M;GR;340;I;F  PARIS105;FR;314;6;9;Jan-13;1;EN;0;840;350;1190;Y;?
GR122357372011;G  THESSAL02;GR; ? Unknown ?;?;???;???;M;GR;343;S;PL BIALA01;PL;343;8;5;Jul-13;1;EN;0;673.43;104.56;777.99;Y;?
GR122357372003;G  THESSAL02;GR; ? Unknown ?;?;???;???;F;GR;21;I;E  VIGO03;ES;212;7;16;Feb-13;1;EN;0;833;350;1183;Y;?
GR122357372004;G  THESSAL02;GR; ? Unknown ?;?;???;???;M;GR;48;J;UK ABERDEE01;UK;48;5;5;May-13;2;EN;0;805;350;1155;N;?
GR122357372005;G  THESSAL02;GR; ? Unknown ?;?;???;???;M;GR;212;J;NL ROTTERD09;NL;212;4;6;Apr-13;2;EN;0;504;286.86;790.86;Y;?
GR122357372006;G  THESSAL02;GR; ? Unknown ?;?;???;???;F;GR;342;J;I  SASSARI01;IT;342;7;6;May-13;1;EN;0;931;326.73;1257.73;Y;?
GR122357372007;G  THESSAL02;GR; ? Unknown ?;?;???;???;F;GR;212;I;HR ZAGREB01;HR;212;5;18;May-13;1;EN;0;560;350;910;Y;?
GR122357372008;G  THESSAL02;GR; ? Unknown ?;?;???;???;M;GR;313;S;TR ADANA01;TR;313;5;6;Apr-13;M;EN;0;490;194.36;684.36;Y;?
GR12317200001;G  ATHINE42;GR; ? Unknown ?;?;???;???;F;GR;225;I;TR ISTANBU01;TR;225;7;5;Mar-13;M;EN;0;686;166.23;852.23;Y;?
GR12317200002;G  ATHINE42;GR; ? Unknown ?;?;???;???;M;GR;212;I;E  VALENCI67;ES;212;6;10;May-13;1;EN;0;714;395;1109;N;?
GR12317200003;G  ATHINE42;GR; ? Unknown ?;?;???;???;M;GR;212;I;CY NICOSIA24;CY;212;6;9;May-13;1;EL;0;630;284.64;914.64;N;?
GR12317200005;G  ATHINE42;GR; ? Unknown ?;?;???;???;M;GR;212;I;D  TROSSIN01;DE;212;5;12;May-13;M;DE;0;560;347.5;907.5;N;?
GR12317200006;G  ATHINE42;GR; ? Unknown ?;?;???;???;F;GR;212;J;D  DRESDEN05;DE;212;5;8;Jun-13;M;DE;0;560;309.5;869.5;Y;?
GR12317200007;G  ATHINE42;GR; ? Unknown ?;?;???;???;M;GR;222;I;F  MONTPEL03;FR;222;6;15;Sep-13;M;FR;0;840;807.84;1647.84;N;?
GR12291150001;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;F;GR;813;S;UK LEEDS02;UK;813;3;5;Oct-12;2;EN;0;483;572.6;1055.6;Y;?
GR12291150002;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;M;GR;813;J;E  BADAJOZ01;ES;813;7;10;Oct-12;1;EN;0;833;397.05;1230.05;Y;?
GR12291150003;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;M;GR;222;J;CY NICOSIA01;CY;222;7;5;Nov-12;M;EL;0;735;250.45;985.45;Y;?
GR12291150004;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;M;GR;312;J;CH BRUGG02;CH;312;7;8;Nov-12;1;DE;0;1274;382.8;1656.8;Y;?
GR12291150005;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;M;GR;813;S;PL POZNAN08;PL;813;9;8;Dec-12;1;EN;0;709.86;457.66;1167.52;Y;?
GR12291150006;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;F;GR;421;S;TR ANKARA01;TR;421;8;12;Jan-13;2;EN;0;725.14;383.71;1108.85;Y;?
GR12291150008;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;M;GR;813;J;D  OSNABRU01;DE;813;7;14;Feb-13;1;DE;0;784;283.22;1067.22;Y;?
GR12291150009;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;M;GR;813;J;CZ PRAHA07;CZ;813;10;15;Feb-13;1;EN;0;861;415.32;1276.32;Y;?
GR12291150010;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;F;GR;222;S;TR ISTANBU03;TR;222;6;6;Feb-13;M;EN;0;588;218;806;Y;?
GR12291150011;G  KOMOTIN01;GR; ? Unknown ?;?;???;???;M;GR;813;I;N  OSLO01;NO;813;9;6;Mar-13;1;EN;0;1419.71;601.69;2021.4;N;?
